NAME	DESCRIPTION	NI_V_1	NI_V_2	NI_V_3	NI_V_4	NI_V_5	I_V_1	I_V_2	I_V_3	I_V_4	I_V_5
ENSMUSG00000000001	NA	2920.476473	3593.629784	3463.097524	3880.505501	3532.564863	2745.584141	2911.792167	3149.43377	2460.034432	2786.210969
ENSMUSG00000000028	NA	106.3437584	60.41086092	107.2698818	92.38696147	121.4666367	97.07247747	70.38975922	103.7286291	101.5111606	103.033569
ENSMUSG00000000037	NA	7.301330324	14.48490061	8.22076063	3.70738897	3.951817525	3.931790626	1.896367201	4.022863627	3.121999764	6.374129232
ENSMUSG00000000049	NA	7.8112293	9.759953098	17.08572598	8.543100453	8.856349634	9.433173366	1.769159175	20.12206926	8.482098901	25.30731711
ENSMUSG00000000056	NA	466.1386032	511.2994244	713.6570539	834.101292	803.7121833	661.7014421	545.0553168	793.9389673	499.6950201	469.9063561
ENSMUSG00000000058	NA	150.6461001	162.1918636	101.041765	161.9009336	74.20893023	68.80058269	92.45849213	61.30348242	54.50097207	111.6288673
ENSMUSG00000000078	NA	2492.090963	3853.614938	2979.848762	4448.027529	3854.951056	2337.316923	4133.932385	3963.663738	3421.030381	3000.711801
ENSMUSG00000000085	NA	148.6037141	72.32964177	93.50352846	78.85932752	132.1786467	203.7524707	150.5785609	130.1737495	164.3268244	162.3870603
ENSMUSG00000000088	NA	2806.900889	3391.692906	3390.007008	5701.977902	3697.703278	2155.348183	3623.854243	4315.815483	4169.130559	2467.917885
ENSMUSG00000000093	NA	59.90971661	107.8017596	32.35832667	19.30844774	23.09102152	66.05138879	44.45710622	33.21127953	40.20508574	50.69102773
ENSMUSG00000000094	NA	0.708679161	2.211630196	2.900770658	1.052353496	0	28.3055181	8.70340283	15.279084	8.055329684	8.774073226
ENSMUSG00000000120	NA	72.94620923	111.6510316	30.04102497	11.71756626	17.95410599	27.33639357	24.37163953	21.78639531	20.91657507	54.44853333
ENSMUSG00000000125	NA	81.47104321	50.65139865	85.15322597	71.40362459	75.55066081	44.56813689	15.27528093	48.07695618	57.42592845	102.2920005
ENSMUSG00000000126	NA	13.20352011	28.34545469	11.58696942	6.378139891	18.25191221	8.827919332	15.57187489	14.39840428	13.87595052	16.09629439
ENSMUSG00000000127	NA	99.27284084	143.7752535	121.3581507	116.2557528	109.2039122	96.78230935	118.2721194	135.0851447	107.7688932	95.66731398
ENSMUSG00000000131	NA	533.3512963	415.9201548	618.8545249	317.9351569	453.8249475	677.1633048	304.068902	371.2911677	353.4857187	456.0333647
ENSMUSG00000000134	NA	192.6151035	256.4280977	345.5363646	202.1874431	386.0052668	455.7280014	313.2319709	323.3037558	347.0135284	441.7952277
ENSMUSG00000000142	NA	989.3834071	879.1488807	680.0379051	522.7132717	721.5703203	786.1719058	414.374412	318.9135301	460.5987664	718.3942048
ENSMUSG00000000148	NA	123.4438436	129.0491944	163.9047954	71.99179086	127.0774802	135.30112	132.0765559	131.9225386	122.3910285	145.6743164
ENSMUSG00000000149	NA	411.4229453	446.055389	329.0774982	189.5503998	260.5873008	630.3256909	586.2176142	367.2808654	417.3954289	521.0524749
ENSMUSG00000000154	NA	538.3439366	744.7013274	624.961131	805.7969095	739.187392	381.6018559	537.0239789	619.115141	550.4685112	453.3188182
ENSMUSG00000000157	NA	0	0	0	0	0	2.193139912	3.490333896	8.717940701	0	1.564906731
ENSMUSG00000000159	NA	590.7559192	703.6686816	793.371333	1542.255174	767.7515973	449.8796248	764.1201875	954.7665026	886.8628353	486.5977871
ENSMUSG00000000167	NA	12.95726001	5.301409761	3.96284581	6.928585373	7.782620907	6.730068389	4.601630628	13.94022251	10.72173827	6.358218323
ENSMUSG00000000168	NA	435.5832872	535.6540406	573.2809189	401.8228175	515.3644688	380.8067312	284.9994354	362.9473661	407.739618	500.489939
ENSMUSG00000000171	NA	2654.623995	2770.146604	3110.007292	7482.94815	3695.101904	1792.97704	2853.407711	4448.543085	4322.530694	2409.042956
ENSMUSG00000000184	NA	2190.031095	2555.408001	2488.869655	1550.032912	1940.996504	3147.448419	1366.820028	1760.467303	2289.522948	3277.694644
ENSMUSG00000000194	NA	850.7664184	1118.421076	1076.597215	1341.344454	1185.648884	577.2277048	967.8576845	1010.743885	699.1108966	894.16839
ENSMUSG00000000197	NA	10.04253844	15.63828997	7.731794417	3.03212795	3.218826448	2.115301082	4.232987901	2.20315543	0	5.390257536
ENSMUSG00000000202	NA	0	0	0.434863419	0	0	1.284342337	1.011668513	4.639583423	3.362130021	0.528614074
ENSMUSG00000000204	NA	7.614350938	6.644832226	35.31962157	84.86791861	29.5603831	29.39236089	61.89196659	90.23492863	72.5984075	41.67988651
ENSMUSG00000000214	NA	9.02641666	4.380963182	3.795959099	3.437039514	3.443671545	0.920297182	0	5.001261793	0.755661092	1.629664458
ENSMUSG00000000216	NA	0.717691568	0	0.972720819	0	1.060035792	2.069881826	0	0	1.146684038	0
ENSMUSG00000000223	NA	3.064706919	7.319464174	5.559483928	1.722692949	6.542788969	26.39549211	10.84701508	10.21190819	3.843349611	4.449865911
ENSMUSG00000000244	NA	49.07701145	8.427386955	23.89967097	67.68084256	13.43959756	30.3585737	71.06495937	36.82400694	43.83252846	64.82984894
ENSMUSG00000000247	NA	5.029565937	0	0.275781319	0	0	0	0	0	0	0
ENSMUSG00000000248	NA	0.468086836	3.235567281	1.853623815	5.086451408	0	0.468571221	2.643241064	9.655138127	3.435514662	0.925713358
ENSMUSG00000000253	NA	47.31296613	102.4100213	29.79453135	36.81785094	25.21303972	27.09966123	32.3980922	23.20258942	47.08673023	35.56335281
ENSMUSG00000000266	NA	366.6440578	360.8557398	385.7257773	295.9489114	305.6377621	327.0536987	233.4503733	229.9981586	222.2893798	440.0298104
ENSMUSG00000000275	NA	1210.086498	1633.609723	1697.623023	1688.254678	1467.178015	1525.35625	1280.586627	1551.997475	1554.428229	1663.969429
ENSMUSG00000000276	NA	90.05656112	103.3796335	48.57788464	41.68252126	45.50902464	81.07843111	81.28624374	33.44626297	62.93401863	73.97614375
ENSMUSG00000000278	NA	691.3475754	1035.304636	858.1500826	673.3451563	764.1761416	959.584412	840.6905461	737.7397473	683.4180162	864.7833217
ENSMUSG00000000282	NA	220.1400602	490.9922531	267.8316401	114.4277024	205.5088347	250.1338116	213.451712	162.861048	235.1842356	235.0005756
ENSMUSG00000000295	NA	74.87496645	78.10681879	61.43831599	110.7158494	79.89977834	51.82329232	116.1270167	128.397185	91.52684807	57.67011798
ENSMUSG00000000301	NA	20.77465055	11.81556861	28.15931586	15.80864593	29.97463767	27.85691656	39.24338762	30.31407059	34.28642023	10.40147627
ENSMUSG00000000303	NA	6871.963012	8826.819173	7811.838505	5588.042103	7459.165068	8564.441562	7580.263259	6856.375864	7669.69873	8481.791537
ENSMUSG00000000305	NA	1.17665519	1.394619768	0.402815306	0	1.763598355	9.307607275	5.288153662	10.86631218	5.652455477	2.591421208
ENSMUSG00000000308	NA	5842.202949	8693.427674	9422.421712	12256.52268	10757.38526	4623.840905	8129.833399	8756.549242	8832.348838	5654.580546
ENSMUSG00000000317	NA	14.72864666	24.6485717	10.65773524	3.099007404	3.229029741	13.17231712	6.507053654	6.655095455	7.916140259	9.166551524
ENSMUSG00000000318	NA	15.79526905	11.33946053	16.27083001	36.70160409	6.965569534	42.09905098	26.54134422	36.46584789	25.40638398	8.585281582
ENSMUSG00000000320	NA	10.51409295	15.65020655	2.620638154	2.518994207	2.555391376	2.755148206	0.973888984	0	0	5.766799266
ENSMUSG00000000325	NA	33.42810103	118.580379	83.43099943	45.03850655	29.74134412	85.83045195	0	30.98326112	46.89175282	27.31900383
ENSMUSG00000000326	NA	1016.184458	1265.942152	1090.950691	1635.039905	1304.471524	757.3404041	943.976879	1098.54219	1036.06992	882.828535
ENSMUSG00000000339	NA	337.1132101	357.9032165	275.8345402	394.3186659	403.7611675	217.6219894	303.7016717	315.9602872	275.5001601	262.2000046
ENSMUSG00000000340	NA	203.0068276	256.9753889	170.8807405	226.7644862	178.9366809	234.5546258	186.3701158	158.0631803	148.2112962	252.161574
ENSMUSG00000000346	NA	3336.875464	3863.316319	3132.900628	4089.278867	3513.643852	2827.102415	4330.738198	3498.321402	3426.709292	2899.18005
ENSMUSG00000000355	NA	158.8246104	142.6347895	224.3071493	299.3998086	179.6758547	175.5603455	254.51524	212.574478	240.7636956	200.0192223
ENSMUSG00000000359	NA	7.27279403	14.80510425	4.988489209	6.278071367	20.39405889	8.979344559	32.67760468	5.359960246	4.344160238	10.10947752
ENSMUSG00000000374	NA	1280.841375	1329.659407	1287.856004	986.2522075	1532.914649	912.7658451	787.8745325	792.5273028	725.5340699	939.3722105
ENSMUSG00000000378	NA	289.9200291	183.0265103	151.867823	252.8223	152.7240292	311.3346251	324.6083809	267.5085003	261.6068438	210.6092041
ENSMUSG00000000384	NA	512.8021191	403.2640748	492.5178588	605.6619519	560.7223452	530.5843575	429.730191	441.654858	340.5686471	452.9936344
ENSMUSG00000000385	NA	1006.692125	784.6078152	1352.991056	1659.128551	1413.710634	1548.712079	1381.007887	2015.083689	1760.522474	1578.917352
ENSMUSG00000000386	NA	17.8640017	3.251771653	29.15743089	44.21490387	15.18283652	19.43295168	19.25639607	21.23542053	49.09712994	6.093216563
ENSMUSG00000000392	NA	10.97809037	3.568772801	18.22966993	16.43403041	7.360719713	19.09533747	9.737640309	11.80836285	6.862828427	30.26861808
ENSMUSG00000000394	NA	401.9825317	386.6297435	396.5421142	586.4799297	480.463666	270.7664175	364.9312505	354.6470264	302.8154632	310.1093684
ENSMUSG00000000399	NA	642.6353385	797.1144345	824.5228665	1523.393866	1089.483966	683.4819532	845.7772773	991.0299008	869.2118989	901.9244341
ENSMUSG00000000402	NA	2.172552791	2.154323928	2.931117275	2.07215029	0	0	0	0	1.143302414	0
ENSMUSG00000000409	NA	153.6374012	27.98342735	173.7815739	493.6136973	100.6692709	134.5717435	216.815848	155.5296049	155.2202393	153.7916309
ENSMUSG00000000416	NA	73.93852888	11.67058267	4.58396533	4.604559718	21.43636812	11.53819821	7.328616813	16.86817375	4.810451438	101.3733569
ENSMUSG00000000420	NA	2368.719749	2081.03259	3082.094485	2751.803106	3061.982372	2008.022932	1494.045045	1965.526167	1576.477793	2131.658935
ENSMUSG00000000439	NA	201.263856	178.7009982	170.3523741	189.8281172	208.1512432	145.7466891	179.174804	193.4604646	155.4523709	146.4314236
ENSMUSG00000000440	NA	64.92867188	106.2431755	79.25944293	36.81770463	43.08047837	131.746913	192.5098456	141.3287114	38.37843532	125.1149881
ENSMUSG00000000441	NA	757.4831174	791.806464	914.786101	1143.401851	1350.176057	833.0347848	851.0891098	783.160646	686.5361617	819.5977663
ENSMUSG00000000486	NA	195.1021873	87.81763251	114.3384903	219.3078818	19.44515517	106.2167098	307.6347321	180.3673418	180.6332382	184.1315927
ENSMUSG00000000489	NA	72.63472888	95.95012458	52.70826673	52.24658713	40.2787953	100.107259	82.9014558	56.4809225	74.69245499	88.37608934
ENSMUSG00000000530	NA	255.1725016	200.3194675	264.6233335	260.2860298	91.85594329	285.105908	102.4744015	109.7617585	106.8624832	170.0510031
ENSMUSG00000000531	NA	29.83132846	54.75346827	25.5106727	10.66154475	14.859744	31.38926021	59.31165656	30.33288935	42.20611216	44.3607823
ENSMUSG00000000532	NA	789.9985607	952.3874403	1041.561209	461.8266677	862.5895201	982.1085589	657.5275735	630.6748331	789.5029832	738.5113865
ENSMUSG00000000538	NA	1065.674254	1854.167764	1196.991054	666.6606389	1325.04625	669.0033126	733.056103	648.3167454	824.5342671	797.1819774
ENSMUSG00000000544	NA	5443.363984	6720.171144	7263.853934	6940.321362	7598.15282	5736.84903	6519.22749	7138.032435	6062.422159	5132.627182
ENSMUSG00000000552	NA	40.41088882	62.74119017	36.19853052	0	29.83049373	158.5569773	126.3895977	74.86399369	99.9569986	78.52662078
ENSMUSG00000000555	NA	150.1562616	282.0751122	110.818017	59.6379832	67.80955132	428.7491313	339.750312	209.2743432	263.9433379	268.0824657
ENSMUSG00000000561	NA	343.4006379	239.0134943	394.7168707	411.8503826	348.7760948	446.5874405	415.9218663	376.1483107	351.0075978	468.2979424
ENSMUSG00000000562	NA	6.163975471	4.163291599	2.515349276	2.953728421	2.097284009	11.87023649	0	4.969955785	4.828642656	1.930801022
ENSMUSG00000000563	NA	3802.460153	4226.415018	4413.460835	8438.12439	5080.407236	2782.151367	4212.116092	5500.571607	5331.899767	3157.221291
ENSMUSG00000000567	NA	201.7630363	190.828234	178.9204374	139.2235391	169.6618522	308.1975772	226.0235437	150.8180285	265.5682096	359.4599423
ENSMUSG00000000568	NA	1369.840013	1287.961114	1040.962703	503.7735828	983.2698741	1292.015871	954.3046258	703.9781323	1003.971496	1181.394605
ENSMUSG00000000579	NA	1.953760495	0	25.19438486	12.51165575	11.97791934	15.3414653	0	17.60491742	18.81225484	4.300092333
ENSMUSG00000000581	NA	399.1236132	458.2184371	488.9894886	945.8245599	434.0875521	305.9093622	612.2671488	512.3997284	511.4434747	355.8995048
ENSMUSG00000000600	NA	185.3703	158.6501928	258.1972135	237.730633	227.7005843	219.9893303	224.8401826	200.5705415	208.2191384	211.7459238
ENSMUSG00000000605	NA	707.8445494	844.2107191	662.4710411	747.0667011	758.266877	815.7641746	975.7677117	849.4391381	722.0338426	825.5068147
ENSMUSG00000000617	NA	1.400784267	0	1.449182923	1.017209803	0	3.580643782	4.641045461	1.644380948	3.466745652	0
ENSMUSG00000000627	NA	11.14472224	8.89253231	4.843407387	4.2702134	3.195423371	6.100119828	12.25670808	7.629618049	5.791358009	2.459661533
ENSMUSG00000000628	NA	638.8660322	537.3720387	645.4164067	362.20274	208.6939602	1289.08147	878.2326886	724.4353282	1093.973684	450.1273419
ENSMUSG00000000631	NA	1871.735717	3614.527202	2760.321563	865.5856173	2347.846524	2360.283313	1479.7006	1202.415873	1481.084582	1579.373987
ENSMUSG00000000632	NA	4.468944799	6.256212163	2.457028109	0	4.545522214	3.389050699	0	0	1.831468646	2.898322307
ENSMUSG00000000673	NA	16.40474029	0	0	22.09951903	0	20.23838333	46.76345495	27.59589993	36.0317326	9.681831321
ENSMUSG00000000686	NA	18.87419651	32.48303533	22.35759639	27.86934207	25.40830402	26.95902886	32.25007773	39.15369645	17.45535498	28.07144228
ENSMUSG00000000690	NA	76.28923394	175.4242977	94.5591736	134.2596811	96.16002303	55.71669547	130.7282264	103.7574384	77.38379276	75.68759508
ENSMUSG00000000693	NA	15.12348255	70.74525759	33.23358812	16.3550135	4.717203826	29.00484121	60.04791256	20.83379103	28.9619988	41.30841289
ENSMUSG00000000706	NA	1.434087864	3.187410102	1.938458186	2.057289101	1.071580144	0.701632441	2.157651054	0	0	0
ENSMUSG00000000708	NA	481.4699792	537.299976	456.066139	301.6669539	557.568823	494.9811614	336.0916957	411.9591679	288.3556592	573.2371055
ENSMUSG00000000711	NA	1109.158346	1325.931408	1196.674871	1552.365587	1284.676811	968.9200554	1138.916574	1146.046354	1036.926002	1094.793693
ENSMUSG00000000730	NA	2.000750438	2.029468704	2.92809089	1.974345024	2.967351464	5.816617148	11.92478796	17.18702239	3.214276955	1.39842937
ENSMUSG00000000731	NA	0	0	0	0	2.872452077	0.586172465	0.939703475	1.824069215	2.739283353	0
ENSMUSG00000000732	NA	161.7201966	117.8903084	116.3021849	177.2728868	132.6476379	174.9948682	223.6504155	149.7330817	179.6095032	108.4730173
ENSMUSG00000000738	NA	650.5099062	892.6930831	745.7323742	558.2392175	674.0706607	702.2035715	739.9148851	599.335928	608.8546167	536.6974905
ENSMUSG00000000739	NA	2.247793081	16.2433666	6.851506722	10.11825307	7.580688773	7.669598163	11.05929319	8.6379063	6.262145988	4.039473669
ENSMUSG00000000740	NA	1521.69454	1868.210563	1286.995619	2856.135064	1714.501893	1548.097999	2326.352282	2372.846394	2470.234995	1541.173119
ENSMUSG00000000743	NA	1916.196094	2236.623434	2090.640854	3826.17297	2519.32976	1542.976798	2934.923542	3239.708451	2753.239109	1625.998091
ENSMUSG00000000751	NA	557.0083023	415.2639307	470.5757792	472.3711579	442.9592169	585.9473867	591.4511012	513.7200689	448.1741309	485.5745958
ENSMUSG00000000753	NA	23.25858666	31.7109737	14.10427224	24.24778134	2.482822376	94.61778829	35.79647501	34.83292651	25.55148297	77.46100684
ENSMUSG00000000759	NA	193.6205166	182.5198908	264.7958635	339.5212487	283.6994184	159.7307409	196.3406507	216.4576705	208.8320068	170.0767208
ENSMUSG00000000776	NA	95.58279338	72.18719565	98.31524687	80.29398882	101.463182	102.1307335	105.008733	72.36004715	119.1655682	81.79546464
ENSMUSG00000000782	NA	240.0899703	81.1448143	105.7100765	92.41012945	113.5884143	175.3965149	154.3064035	88.05208624	104.9067707	102.5879171
ENSMUSG00000000787	NA	4609.538933	4587.462411	4242.745393	2343.036481	3614.669851	4756.108087	3422.914013	2490.707593	3285.675603	4166.817702
ENSMUSG00000000791	NA	19.98550042	0	0	0	0	19.37328088	0	18.79224081	21.54072098	14.75564715
ENSMUSG00000000792	NA	1.409789863	7.894991652	5.805106513	0	4.233540096	4.101376292	2.23002367	4.3871313	0	1.213636865
ENSMUSG00000000794	NA	63.56396397	78.82494064	45.32708228	15.10947064	18.64475506	17.02239704	8.479670739	7.234273179	8.063676238	54.70440357
ENSMUSG00000000804	NA	509.636091	627.0813575	458.4060166	323.600388	889.5937993	388.4839908	464.2918549	620.3284843	308.3360589	591.3643047
ENSMUSG00000000805	NA	987.3670833	1458.902449	1423.815319	4182.051941	1647.308399	354.9369307	421.5646472	936.4097225	2522.133383	1477.284325
ENSMUSG00000000811	NA	72.6935513	49.56750839	61.05887255	43.349111	72.04540027	63.99297276	74.25291847	88.64420705	57.68769653	52.34214738
ENSMUSG00000000817	NA	28.16869168	3.40396424	39.25811642	20.48013635	9.296081616	8.429837229	1.656056559	4.272417674	5.379437032	8.507527352
ENSMUSG00000000823	NA	188.1506724	95.63648081	190.9692612	41.78437523	59.99259925	87.5516037	67.47656196	96.62876427	83.55856462	79.01820864
ENSMUSG00000000826	NA	1131.648875	1345.366297	1467.7643	1029.86847	1389.997265	1107.032807	1228.054754	835.9197691	895.943434	995.3790075
ENSMUSG00000000827	NA	444.0327813	405.8323031	485.5015617	1035.447631	567.4038122	554.7530407	886.0643327	970.3716354	894.7443454	460.4817054
ENSMUSG00000000838	NA	660.0828762	543.9469413	655.4043809	561.8833882	628.3567549	579.2087667	617.5214753	510.0721538	418.8074144	663.9051024
ENSMUSG00000000861	NA	153.6248772	69.41100917	87.16650232	60.24514058	93.94068157	140.6553244	110.5995456	114.9941393	112.5479801	104.074117
ENSMUSG00000000869	NA	0.772665124	0	0	0.902650813	0	0	0	0	2.172889524	1.477476401
ENSMUSG00000000876	NA	246.6799801	261.9056565	169.1570422	214.6851835	214.1795924	137.8069698	280.8801557	217.4327153	161.7910067	197.363746
ENSMUSG00000000881	NA	991.5471519	930.8712531	1064.568395	1878.386183	1730.047423	653.4652612	762.7769567	974.5827372	893.7225013	716.2165924
ENSMUSG00000000884	NA	28.45573057	1.240163565	1.436679297	0.389094593	33.48991836	26.12727582	21.60443602	44.9333258	72.83252843	19.23198904
ENSMUSG00000000889	NA	13.58149169	27.99678	16.56428063	3.146858813	6.342051162	4.855071096	3.270146389	4.349245291	5.760523314	17.09301199
ENSMUSG00000000901	NA	20.25297717	11.09054957	27.34255775	13.8118479	15.55594274	6.322964901	16.19735895	27.60370304	18.05340461	8.281039617
ENSMUSG00000000902	NA	473.1383984	447.4776487	460.0046315	566.0104344	433.8520394	506.6614867	458.0373436	500.9442978	447.7622602	461.3064764
ENSMUSG00000000903	NA	57.32827921	3.355268062	19.23734649	50.28498604	16.71191597	50.79422525	81.33359991	69.12877222	77.10307599	32.7916586
ENSMUSG00000000915	NA	745.8840406	567.4206536	617.6477194	608.2012407	1048.029684	588.9158169	482.9000749	792.119551	333.089213	925.6086512
ENSMUSG00000000916	NA	63.493727	40.47929159	49.14966416	107.1369109	61.68521067	99.62616265	65.15042064	34.37972036	44.7256581	87.55017738
ENSMUSG00000000934	NA	48.8194035	55.36472777	23.26815678	18.78683144	37.58359552	29.29867653	33.94287653	55.68950941	45.90576712	45.17623216
ENSMUSG00000000938	NA	0.583806666	2.057113126	0	1.586703655	1.593402155	2.842112936	1.775664658	0.929791224	0	1.258593182
ENSMUSG00000000942	NA	9.871508023	17.10365394	4.853969221	2.129537249	3.127379533	5.447496297	2.16502844	5.365045693	8.257372684	8.659952371
ENSMUSG00000000948	NA	4.553704799	3.008456414	4.736123067	181.1709892	11.49256704	25.20404286	5.041732784	3.556726899	8.752678772	10.42111034
ENSMUSG00000000957	NA	272.377772	315.577429	165.3960371	121.9145296	150.167205	1001.666608	884.2092331	476.3676728	570.0051181	647.8846965
ENSMUSG00000000958	NA	327.5761876	417.9624869	621.1441025	1070.097823	530.571031	200.2206414	236.1944285	299.6381219	262.3177764	314.6327464
ENSMUSG00000000959	NA	380.773771	348.0571694	335.3670095	246.9306673	362.5325796	350.3764998	253.2272266	323.7541089	321.279837	316.3407584
ENSMUSG00000000976	NA	188.0971295	302.7417924	207.9162697	135.5102793	327.3892167	184.5409834	236.808209	143.8972346	153.2112376	198.7106417
ENSMUSG00000000982	NA	6.412740285	2.202565116	6.789434773	4.120487662	3.13425682	12.6817527	11.68065394	8.77439434	9.041629771	6.582144729
ENSMUSG00000000983	NA	1.434238263	0	1.939058157	1.052457325	0	8.994460691	19.32831389	10.92882214	12.55971877	5.170620476
ENSMUSG00000001014	NA	1.374036242	0	0	1.077459704	0	0	1.106778647	1.075689773	0	0
ENSMUSG00000001016	NA	242.2643989	198.5972738	200.4769498	350.2621448	236.8122491	180.2281688	194.6489521	202.9178795	226.4120627	207.4736234
ENSMUSG00000001017	NA	1004.676853	1058.089197	940.2324742	1278.798193	1122.794182	1080.003798	1072.155463	1175.048086	1120.16401	1044.013228
ENSMUSG00000001018	NA	192.3903582	199.5853354	158.8793368	192.9469506	186.3883182	171.4889457	237.5261692	196.1295508	198.7586769	219.9702112
ENSMUSG00000001025	NA	4.199817984	2.236543928	1.947749837	11.93052004	10.56160579	13.12442113	6.498115162	28.88698846	12.83222935	0
ENSMUSG00000001027	NA	9.849343493	1.119793349	2.906915451	3.231665742	2.110012493	8.820263341	8.849169047	3.241180824	2.317397101	1.22689766
ENSMUSG00000001029	NA	36.38889653	38.91574643	14.47173379	42.23186412	24.023291	41.16696406	54.88960636	18.6394442	41.71912756	17.43990799
ENSMUSG00000001034	NA	73.079893	132.8333583	87.86784666	97.10002728	127.3489375	219.9509039	227.5918974	165.2317678	90.60077738	167.1109551
ENSMUSG00000001036	NA	204.4827067	196.5120553	120.245171	140.3346987	143.4445877	403.2666982	255.7811899	172.4578572	144.5317727	483.4892894
ENSMUSG00000001039	NA	31.23915873	28.457824	36.21713716	26.9295671	10.22506233	22.38555699	13.00938094	63.16057697	37.92963944	21.94594217
ENSMUSG00000001052	NA	382.6378247	602.3429072	399.3661513	179.2127592	362.51378	572.4775305	358.51368	251.4166416	310.3905989	553.9339558
ENSMUSG00000001053	NA	53.94679963	37.95117002	41.96873487	56.33250892	33.52526558	76.6676366	99.6821675	82.57451277	70.04934525	67.37784169
ENSMUSG00000001054	NA	157.8879495	155.425508	175.0705368	228.3038871	156.1935104	166.3038356	234.9047642	214.0778617	172.0364728	178.7754978
ENSMUSG00000001056	NA	365.1265736	367.8742314	397.2825363	628.5770331	365.5211633	390.7881917	529.5536667	624.5893395	655.8194855	301.7793982
ENSMUSG00000001062	NA	174.9490751	157.3549359	159.5394551	109.9446099	161.5643534	156.7854137	149.2720431	135.9881501	108.2235072	119.3969543
ENSMUSG00000001065	NA	149.1415714	134.346742	177.9769548	188.8926059	209.7128745	89.32198947	90.70046603	200.0595882	155.7847146	105.0825244
ENSMUSG00000001082	NA	130.193548	94.85498628	162.4397012	128.8612827	59.1774311	194.4345984	128.2220471	133.8181283	153.0601472	177.6370747
ENSMUSG00000001089	NA	2314.357956	2794.933921	2392.519283	913.2591481	1975.578908	1396.95941	1363.48486	724.9766709	1051.946151	1520.993136
ENSMUSG00000001095	NA	2377.385754	3477.909365	4549.037766	3312.694716	4013.252711	736.9674783	1026.7086	859.1309938	1039.159893	932.5269929
ENSMUSG00000001098	NA	1438.840542	1586.690661	1288.130503	1186.701042	1352.197115	2168.23388	2308.089081	2021.406732	1688.348522	1868.264237
ENSMUSG00000001100	NA	443.240242	456.7406923	410.3479954	620.4955312	512.5565066	430.1926345	423.6940446	574.7806294	470.9326255	394.6293552
ENSMUSG00000001105	NA	512.7826505	723.7877985	638.6940743	1586.549457	775.4840585	362.7040269	907.8983264	957.156279	1002.553796	448.1641382
ENSMUSG00000001119	NA	724.4091948	1033.207243	728.5029059	227.6495206	347.679132	1032.96294	500.9129798	375.7151805	723.5453968	1210.457475
ENSMUSG00000001120	NA	66.67886166	105.8945756	23.09580928	10.95183078	25.56368282	23.47774128	30.71581356	10.54698336	18.37937465	24.48437877
ENSMUSG00000001123	NA	3371.916728	3190.915254	3868.980503	6143.017559	4181.961899	4338.364578	3716.307803	6257.836845	4308.211801	3860.731566
ENSMUSG00000001127	NA	513.6430077	529.7459627	571.8787917	615.5168506	537.9890834	415.7744587	496.693202	566.8808573	621.3313777	507.0419259
ENSMUSG00000001131	NA	3.587660314	7.850114355	4.835294247	13.40143732	0	63.23482249	72.6925286	59.95122133	55.50124347	56.38516147
ENSMUSG00000001134	NA	129.7179749	102.3726477	134.8710339	332.5983939	140.3834661	107.9186162	174.1385136	210.3775054	200.7697529	97.65800998
ENSMUSG00000001138	NA	142.4486036	167.2800479	219.9171425	70.9400091	140.7269492	137.4060871	61.76683537	79.89998465	137.5200808	116.5850227
ENSMUSG00000001143	NA	131.7360299	178.986495	273.5534376	143.6315103	143.4930841	159.5791841	142.699043	125.5051087	176.2117357	162.765407
ENSMUSG00000001150	NA	313.1147116	283.2523066	332.480917	135.1418143	310.3833624	304.3532486	223.4231278	184.9583591	198.3910401	332.8711143
ENSMUSG00000001151	NA	205.5116975	177.9119523	178.4858766	29.97642786	0	28.66526969	47.67056063	0	0	214.3396783
ENSMUSG00000001156	NA	3730.58617	4599.372538	6356.860828	5812.188142	5418.763775	4964.23009	5996.717856	6387.595729	6197.544302	4341.653469
ENSMUSG00000001157	NA	413.3425125	395.6062056	459.1845973	478.7287744	462.2116753	367.0422679	366.3213801	352.3648672	402.3293717	369.9334494
ENSMUSG00000001158	NA	244.8556806	237.9776394	265.9118594	439.5352119	190.7750221	215.2577945	320.8166384	315.8489015	394.074379	177.2491876
ENSMUSG00000001166	NA	12.99498684	7.178224355	3.552563113	10.59505114	24.44175061	32.55543683	8.712727866	11.79552189	15.40429515	9.3070698
ENSMUSG00000001173	NA	172.5002353	121.0428009	164.6119471	58.95036038	142.2152696	145.9567877	128.4561768	54.23017499	139.3239884	110.4757762
ENSMUSG00000001175	NA	18616.06558	24081.7475	30047.33797	53779.51173	32550.7227	12881.98607	19033.94639	26585.9593	19402.28699	15308.13242
ENSMUSG00000001211	NA	675.9491337	940.8270092	574.7297775	397.0435311	764.6255693	463.1798563	370.9553238	569.4861607	446.2838676	628.0914658
ENSMUSG00000001225	NA	1235.789025	1400.286785	1640.004437	1421.712834	1730.213417	664.650049	276.762839	541.5564552	710.3937742	885.1530758
ENSMUSG00000001227	NA	35.02907404	67.51520781	33.27994937	49.50112931	43.48123793	62.98450226	56.73582918	51.31414641	35.88641909	66.34183793
ENSMUSG00000001228	NA	445.4083747	275.2351733	544.5798193	246.5572626	366.5520666	556.5709241	219.575818	263.7128402	331.098961	532.0817947
ENSMUSG00000001229	NA	397.5384956	439.24873	457.8225436	226.7733958	402.7401444	444.0686674	302.6673263	308.0359182	364.4919259	476.0979049
