Row,iCD_PC1,iCD_PC2,iCD_PC3,iCD_PC4,iCD_PC5,iCD_PC6,iCD_PC7,iCD_PC8,iCD_PC9,iCD_PC10,iCD_PC11,iCD_PC12,iCD_PC13,iCD_PC14,iCD_PC15,iCD_PC16
SLC35A1,-0.018065812,0.028914685,0.019381953,-0.004562949,0.006875141,0.008544192,-0.01753167,-0.01112149,-0.017797812,-0.012332687,-0.012304429,-0.031747974,-0.007431252,-0.002569806,-0.036438055,0.003363923
SLC35A3,-0.007390975,-0.003050698,-0.035799378,0.03466029,-0.014509387,0.012621022,0.015850513,-0.011023522,0.009327891,0.002560059,0.00458062,0.006995417,-0.014654724,0.00178706,-0.019224056,-0.016868636
SLC35A4,-0.019616705,-0.01347457,0.000874007,-0.013538322,-0.02414893,0.015515141,-0.003344363,0.016524494,0.00532567,-0.053195517,0.022666815,0.008638737,-0.004477138,-0.005223533,0.014392741,0.013206379
SLC35A5,0.007237475,-0.012073137,-0.04007426,-0.016254741,0.014405264,-0.015206994,0.026070515,-0.006586238,-0.026518555,-0.012553113,0.011767393,-0.003952579,-0.009261435,-0.003038962,-0.002664066,0.013474623
SLC35C1,0.003369084,-0.011091407,-0.034385858,-0.003681744,0.011500767,-0.033965835,0.001953783,-0.020025967,-0.017934238,0.018730847,0.002834019,-0.017058967,-0.026635489,-0.024501448,-0.008969624,-0.02039508
SLC35C2,-0.008642377,-0.011690509,0.001135574,0.015115632,0.000417335,0.013045028,0.018910216,-0.045686646,0.035258459,0.000418963,0.000359762,0.035522484,-0.016806615,-0.003166668,-0.024771617,0.005657408
SLC35D2,0.033529956,0.000950624,-0.026590846,0.01527003,-5.01E-05,0.009326496,0.005737202,-0.003994953,-0.001691873,0.005717868,0.006243201,0.001962722,-0.012892913,0.001058513,0.011903085,0.016172476
SLC35F2,0.004481469,-0.016818837,-0.001178707,-0.000296838,0.009828044,-0.040853327,0.014658159,-0.005526434,0.025768346,-0.013827117,0.038286093,-0.010095739,0.005416349,-0.013178877,-0.016822336,0.000763105
SLC36A1,0.034732458,0.006244272,-0.005083708,0.009003299,0.010643043,-0.012731739,0.004665178,0.008272036,0.01153749,0.001887046,-0.014281265,-0.020057737,0.004660102,-0.024023571,-0.008280768,0.025144452
SLC37A1,-0.004071087,-0.013881349,-0.040003367,-0.018103723,-0.015158928,-0.024736739,0.008869699,-0.006438905,0.000266625,0.018507943,-0.018254206,-0.010285271,-0.014980702,-0.001344524,0.003751059,0.003382607
SLC37A2,-0.00167776,-0.000464224,-0.001473755,0.021951333,0.0158399,0.001499466,-0.009500312,-0.019651334,-0.012968584,0.004743599,0.019662895,-0.01169754,-0.000375857,-0.006241084,-0.022750369,0.057886711
SLC38A11,0.011448891,-0.005515427,-0.004334246,-0.029604113,-0.002967823,0.026724942,0.031682166,-0.023497459,0.00034855,-0.01637764,0.008576179,-0.016361116,-0.028010979,-0.022322906,0.017354366,0.004000641
SLC38A2,-0.027104182,0.015644367,0.016108358,-0.00484597,0.030116047,-0.009017656,0.009976504,0.023908373,0.008331651,-0.007215108,-0.010560414,-0.002797276,-0.009254858,-0.011236472,-0.010347498,0.025965831
SLC38A3,0.00186608,-0.009760599,-0.000587874,0.002109445,0.019503025,-0.020169753,-0.015040905,-0.002543125,-0.034116402,-0.006735397,0.005849065,0.018426776,0.049144716,0.002445854,-0.002562917,-0.04282455
SLC38A9,0.01360326,0.032949444,-0.006675048,0.005551763,-0.002686306,-0.01207219,-0.011642444,-0.002643782,0.02082747,-0.024353652,0.022093988,-0.027151558,-0.016998226,0.01276495,-0.013489936,0.019311521
SLC39A11,-0.020589603,0.004312571,-0.024402231,0.018382237,-0.021657733,-0.024080386,-0.027403317,-0.001277937,-0.025826279,0.006389702,-0.005244773,-0.024570682,-0.011006558,-0.002270878,-0.004110791,0.006934566
SLC39A14,0.035444902,0.003889946,-0.010789525,-0.005775137,-0.011204938,0.009160821,0.003864816,0.002466951,-0.000873032,0.020239563,0.002649852,-0.026765461,0.008025145,-0.014264651,-0.002001822,-0.010799288
SLC39A4,0.02233828,-0.020749025,0.003368348,-0.000637858,-0.015837894,-0.015778426,-0.009207224,0.00208466,0.024977855,0.015643051,0.023268667,-0.021080521,0.033695575,0.014092132,0.022464868,-0.020198653
SLC39A5,0.033982439,-0.023514044,-0.005944029,-0.011958782,-0.004770226,-0.006846926,-0.00994213,0.014020199,0.002182494,-0.014824477,-0.001192496,0.003586134,0.006423384,-0.010214748,-0.008793269,0.003664747
SLC39A7,-0.000234533,-0.016323395,-0.002341569,0.02241339,0.005093717,-0.009520165,0.002408879,0.004964563,0.018096638,-0.019577069,0.01439214,-0.025747504,0.034695748,0.006890174,0.044989101,-0.048946702
SLC39A8,-0.037922216,0.009478529,-0.010926085,0.003841234,-0.000261316,-0.008577143,0.004435169,0.015307056,0.011265454,-0.013409372,0.003788586,0.009200169,0.009880439,0.002345198,0.006515993,-0.002352413
SLC3A1,0.038220884,0.003605614,0.005406194,0.009962428,0.016989811,-0.001317491,0.009378702,0.003305422,-0.007123004,0.001420453,0.000958475,0.004013158,0.00636601,0.002656896,-0.005920463,0.005123308
SLC3A2,-0.005026028,-0.006757431,-0.0026705,-0.034435963,0.037520456,-0.042364692,-0.01032076,0.016829805,0.003058926,-0.015816863,0.008890808,-0.00334122,-0.001886739,-0.014960244,0.009261856,-0.017856728
SLC40A1,-0.007274348,-0.00388197,-0.032760327,0.023218601,0.009628054,0.0128369,0.032334929,-0.034170578,-0.000334657,0.019192238,0.007118519,0.007086908,0.01807494,0.020140405,-0.007813544,0.005267897
SLC41A3,0.007408575,0.016655245,0.017887157,-0.02316054,-0.014565808,-0.014960053,-0.024877883,0.017229304,-0.00252548,-0.005694731,0.017245699,-0.00948923,-0.007906384,0.024071696,0.00184909,-0.032255055
SLC43A2,0.026631319,-0.00137537,0.001436309,-0.014184427,0.010179748,-0.008541887,0.016996188,0.032547754,-0.01681335,0.012314781,-0.010069676,-0.008682964,0.013901108,-0.013321072,-0.007326522,0.002408771
SLC44A1,-0.014591148,0.031896438,-0.020899388,0.015473728,-0.01726191,-0.011425889,-0.024748637,0.001236323,-0.013808256,-0.021256341,-0.017467157,0.003882291,-0.004390615,0.006484424,-0.015038332,0.019371747
SLC44A3,0.002691813,-0.000940079,-0.006869359,0.000221963,0.034072931,0.015823441,0.007086329,0.018954009,-0.027610564,0.016095909,-0.046628268,-0.000508361,-0.003141736,0.02121512,0.014029007,-0.037579289
SLC45A3,-0.009906128,-0.02533666,-0.023840541,-0.006668658,-0.010468328,0.013871019,0.012089855,-0.004652505,-0.035186479,0.021777908,0.011639538,-0.00706163,-0.004789565,-0.021035846,0.007421831,-0.010576456
SLC46A3,-0.008995625,0.029712864,0.017825818,0.030609455,0.013882898,0.025099128,0.003480405,-0.016734232,0.00231322,0.002271358,0.01318183,0.011809405,-0.00613334,-0.001998017,-0.022169999,0.003280773
SLC47A1,-0.010437175,-0.015508931,-0.013277587,0.030051099,0.033382316,-0.006959649,-0.021490547,0.006832492,0.030024284,0.006613675,-0.012898171,0.005183212,0.000275885,-0.001234973,0.001309551,-0.0023731
SLC4A5,3.79E-05,-0.027996163,0.014003218,0.004052035,0.007475516,0.002397496,-0.024284078,0.031624739,0.023918036,0.021983595,-0.024959361,0.018214792,0.000448368,0.01601738,-0.034153509,0.007688506
SLC4A7,0.022873323,-0.030254853,-0.001520036,-0.012872509,-0.01917118,0.017459718,0.00714934,0.030398441,-0.005308585,-0.005817392,-0.001935194,-0.026399613,0.003074922,-0.0012773,0.020640868,-0.000545372
SLC4A8,-0.015389246,-0.020829764,-0.004496013,0.013742364,-0.016891313,0.000385029,0.023622133,-0.017303528,0.017318943,0.006263928,-0.007705701,0.009391344,-0.023946318,0.021579859,-0.034460788,0.014003881
SLC50A1,0.002474262,-0.003120384,-0.017672564,-0.015194555,0.007828296,0.006169798,0.001442264,0.009169149,0.045489559,0.001075895,0.04191325,0.038762099,-0.015713364,-0.009393434,-0.001998042,0.017379079
SLC51A,0.015422924,0.012452192,-0.003010796,-0.004116967,0.025622017,0.003488369,0.00914714,0.015807276,-0.042731602,-0.038488192,0.023157047,0.024102806,0.008090788,0.00523381,-0.008761566,-0.029553988
SLC51B,0.007126179,0.010765265,-0.009474061,-0.015815095,0.01564788,-0.036951219,-0.015245851,-0.00032577,-0.024094972,0.01933373,0.011167785,0.014614058,0.006098118,0.004042949,0.000718598,0.000882476
SLC52A2,-0.002254201,-0.03110966,-0.023759757,-0.017926177,-0.015993247,-0.00318268,-0.017248534,-0.011618447,0.006177015,0.017571527,0.023254542,-0.018811108,-0.023345329,-0.008176262,-0.008606394,-0.0141786
SLC52A3,0.035650922,0.022759012,0.003965696,0.005707266,0.006758249,0.001490439,-0.003441108,0.013735744,-0.001190678,0.005150202,0.00032155,0.004904984,-0.01346368,-0.007889997,-0.002172203,0.001630324
SLC5A1,0.036218567,-0.012954796,-0.007710154,-0.008620997,0.010950037,0.003495369,0.009195547,0.004565089,-0.006748492,0.00704134,-0.005165337,-0.00347587,0.029982786,-0.007655314,-0.003407948,0.001280161
SLC5A11,0.003969427,-0.025505656,0.012382796,0.01359839,-0.014716014,0.002283506,0.004825911,-0.015358345,0.012470498,0.003726609,-0.016330616,0.007258106,0.021618192,0.032247558,-0.017589252,0.047813787
SLC5A12,0.036890125,0.008213177,0.015403974,0.00508819,0.008307872,-0.010629953,-0.005864643,0.014386804,-0.008632151,-0.005105119,0.005755212,0.000120443,-0.008626882,-0.015665547,-0.007601573,-0.004502949
SLC5A3,-0.002598872,0.003269426,0.00338232,0.052644182,0.029416884,0.011682686,0.01319784,0.013714122,0.001441062,0.001465895,-0.013012377,0.004812547,0.011780133,-0.007713143,-0.006300469,0.008635232
SLC6A11,0.020090628,-0.016741139,0.006448855,0.003464734,-0.034202113,0.001970994,0.005540135,0.001936703,0.003128453,-0.033949971,0.014096422,-0.01292906,0.005683775,0.010030638,-0.016209246,-0.007776867
SLC6A13,-0.003805566,-0.013315035,-0.006794379,-0.028764406,0.003326827,0.016889705,-0.017682214,-0.016986939,0.006837856,0.032475471,0.004212641,0.026184802,-0.021879096,-0.009608369,0.022954405,0.021248213
SLC6A14,-0.003542602,0.035448982,-0.006336173,-0.002318908,0.035556916,0.017664093,0.023896441,0.009688732,-0.000544025,0.015188522,-0.008016548,0.018732646,0.003483188,0.023713305,-0.015218885,-0.004053107
SLC6A18,-0.011451348,-0.020167011,-0.007851629,-0.00073643,0.017226052,0.007470923,-0.020288055,0.020708064,0.026271355,-0.009963486,-0.016889127,-0.003519041,-0.005214493,0.032659089,0.022479673,-0.037740662
SLC6A19,0.036708783,0.005193412,0.008355683,6.55E-05,0.006781222,-0.019100705,0.005622319,0.014974808,-0.009090212,0.001403487,0.000965224,0.004021245,0.009221076,-0.015232429,-0.003111443,-0.009486777
SLC6A20,0.036046282,0.013520569,0.004910385,0.001817886,0.00265318,0.002695975,-0.00033082,-0.007600832,-0.017244569,0.01291074,0.019873036,-0.004696133,-0.011430594,-0.007880592,-0.003774566,-0.019237244
SLC6A4,0.038741569,-0.006398701,0.004471687,-0.007268252,0.007032332,-0.004269577,-0.005045325,0.007784692,0.012903516,-0.006896467,-0.002810753,-0.017635785,-0.005793713,-0.011931429,0.008253597,-0.006242197
SLC7A6OS,-0.015762764,0.004040528,0.017929882,0.011359704,0.01278264,0.023361544,0.0060189,-0.011025453,-0.037274296,-0.022440857,-0.004684226,0.014104687,-0.009197891,-0.004019915,0.034017326,0.013066154
SLC7A7,0.012815777,0.018802553,0.038164248,0.006123601,-0.008778755,-0.007693967,0.029680613,0.008149422,-0.012591109,-0.014722028,0.008284182,-0.005196116,-0.010972827,0.014258105,0.012875937,0.002368322
SLC7A8,-0.000393327,-0.032353993,-0.031555461,-0.020179286,-0.010615299,0.001148963,0.021486724,-0.024161215,0.00853301,-0.006616755,-0.013090655,-0.004940576,0.010001316,0.011484113,-0.005157838,0.006807638
SLC7A9,0.002336453,-0.011155702,-0.021978298,0.001769842,-0.032984574,0.015675289,-0.002186491,-0.001092399,0.006782002,-0.008213452,-0.020944451,-0.019829433,0.027052287,0.01761148,-0.037583109,-0.010629749
SLC8B1,0.006854315,-0.018018342,-0.007599261,0.016229397,-0.00301094,-0.008609428,0.000673661,0.013151488,-0.023051336,0.024983534,-0.023095263,0.002371679,-0.047410799,-0.040801887,-0.00432165,0.01037123
SLC9A3R1,-0.009455739,-0.010925074,0.019479434,0.044332677,-0.02447127,-0.008745113,-0.022421392,0.000169312,0.007180077,-0.002870299,0.008284233,-0.010819613,-0.002499721,-0.007484344,0.004864861,0.005475487
SLC9A8,-0.000526552,-0.024350792,0.01170139,0.010417212,-0.032486394,-0.023376881,-0.002429919,-0.007412717,-0.005788735,0.003737915,0.027978476,-0.003136529,-0.024691039,0.021310962,0.012733545,0.011777213
SLCO2B1,0.01659509,-0.008749072,0.019531469,-0.000821784,-0.000165056,-0.005713908,0.019101386,-0.049891107,-0.025641812,-0.000844809,-0.014646985,-0.012502722,0.009498896,-0.019434608,0.006865533,-0.014271199
SLCO3A1,-0.029686636,-0.010709407,0.02170078,0.016588575,0.021704644,-0.008562872,-0.004632534,0.014241834,0.021455216,-0.011408012,-0.00453057,-0.01804844,-0.004854825,0.005764683,0.011889102,0.001275146
SLITRK6,0.00465814,0.022430614,0.004854469,0.023668166,-0.001581448,0.006157807,-0.040371471,0.039010584,0.014755538,0.00041175,-0.004371999,-0.02386488,-0.005152358,-0.008445231,0.004087655,0.021835196
SLK,-0.030439519,0.013842233,-0.003097905,-0.01154737,-0.032509526,-0.004063059,0.003839672,0.006029721,0.000978444,-0.020480704,-0.008032074,0.003801002,-0.003868787,-0.027317478,0.000516872,-0.010148778
SLURP1,-0.004832626,-0.014499483,0.009997383,0.004444587,-0.001795836,-0.01184776,-0.014518067,0.000259146,-0.019194411,0.020836021,-0.001202973,0.060890167,-0.014587096,0.008798511,-0.045105107,-0.00470038
SMAD1,-0.016210063,-0.020482806,-0.017104795,0.023423734,-0.023857237,-0.009983604,-0.007298592,0.023667134,0.026604439,0.006917706,0.012115311,-0.001851402,0.00209299,-0.000194987,0.021038138,-0.009177483
SMAD4,0.019575456,-0.008299773,0.03659257,0.012411919,-0.021882587,-0.001795185,-0.000284929,-0.005879326,0.025499998,0.002152888,-0.006213916,0.021170189,0.004128615,-0.020677207,-0.014889744,-0.003114566
SMAD7,0.009069866,-0.00195217,0.007682561,0.000951359,0.014242537,-0.006920822,-0.013616441,-0.029943822,0.000688663,-0.034985576,-0.018120149,0.013638898,-0.027573063,-0.016350711,0.022171329,-0.033427083
SMAP2,-0.006438549,-0.002636474,-0.010277997,0.010097206,-0.000406251,-0.003393522,0.025583244,-0.02112405,-0.053435103,0.017931041,-0.009868359,0.012627591,-0.031222161,0.023836387,0.013450295,0.027620348
SMARCD1,0.009618825,-0.03452547,-0.012711879,-0.017136414,0.017278644,-0.015438147,-0.019199176,-0.003978662,0.01837685,-0.018094385,-0.007855318,-0.004396972,-0.003580622,-0.012434305,0.030254245,0.01332487
SMC2,-0.018561116,-0.017005527,0.02722752,-0.023522433,-0.024696304,0.005898529,-0.010067598,0.02879696,0.014997771,0.003439141,0.015232377,0.002805334,-0.008318645,-0.002135195,-0.011158324,-0.007236165
SMC5,-0.019564173,0.003127885,-0.01022924,0.026415887,-0.036962993,-0.014694946,-0.001330707,0.004374278,0.024392095,-0.018526098,0.002598393,0.008502583,-0.005630935,-0.017999957,0.000485465,-0.002378108
SMIM10L1,0.023178377,0.036884725,0.013420233,-0.00145934,0.004941022,0.013442002,0.000618721,0.000229398,0.001997708,-0.017938705,0.020674221,-0.002684903,0.000653539,-0.01311251,-0.012236745,-0.005433355
SMIM13,0.023852494,0.03114103,0.017284791,-0.001565916,0.015464481,0.004651146,-0.006563704,0.00661393,0.01238335,0.008973868,0.004639306,0.01431429,-0.006684051,-0.025108863,0.010307176,-0.004708648
SMIM14,-0.01774103,0.009304158,-0.00618952,0.040550235,-0.018355594,-0.021201503,0.014085471,-0.018309637,-0.007315328,-0.011579924,0.009505094,-0.022725409,-0.009037913,0.007445995,0.014823706,-0.005464303
SMIM24,0.012688585,0.010842652,0.003491962,-0.0142078,-0.010020277,0.017408817,-0.032259588,0.004708486,0.025251019,-0.025866493,-0.006779642,-0.032926468,0.002576071,-0.004405581,0.0232873,0.018655178
SMIM3,-0.019237057,-0.012548965,-0.003189122,-0.028016708,-0.025373712,0.007566075,-0.01600582,0.03460782,0.009129622,-0.009221926,-0.001938207,0.009513438,0.00754956,0.031172358,-0.010673178,-0.006750435
SMIM5,-0.005932475,-0.006295033,0.015268249,-0.009411434,-0.001150534,0.008645761,-0.004500658,0.014903553,0.044165187,-0.022861358,-0.000970359,0.043192938,-0.010983601,-0.008094062,-0.028141111,0.025122607
SMO,-0.006693121,-0.010136376,-0.003611094,0.019050433,-0.01592526,0.011836468,0.001360922,0.017198123,0.005679142,-0.008315948,-0.02709939,-0.012371895,0.031421549,0.047253801,0.011892313,-0.00937396
SMOC1,-0.021454513,0.010590945,0.02062766,-0.003578472,0.015509521,-0.009539279,0.016010338,0.031913594,0.001505373,-0.018605808,0.033642354,-0.020594833,-0.005176028,0.015331614,-0.015262501,0.02008757
SMOC2,-0.014289978,-0.002663151,0.010213739,-0.001508469,0.005090557,0.02101054,-0.019798513,0.056139342,0.001811816,-0.022003167,0.010197969,0.004551636,0.010202573,0.018981216,-0.043292952,-0.004437365
SMPD2,0.003853405,-0.020853855,-0.008216198,0.005015579,0.027803771,-0.015636757,-0.02825358,-0.001326683,-0.029463944,0.022874095,0.022168088,-0.011812554,0.05199568,-0.016724846,0.006272645,-0.008563018
SMPD3,0.033524314,-0.019040472,-0.005297866,-0.00531801,-0.006073462,-0.005649844,-0.020277705,-0.004737324,0.009774816,0.001021333,0.014411358,-0.016032928,0.001778173,-0.016559139,0.000522095,0.017292657
SMPDL3A,0.034613323,0.016119292,-0.007672181,0.009612938,0.003192208,-0.011886361,0.01339145,-0.000451027,0.003982931,-0.007097725,-0.005693329,-0.005161681,-0.008060712,0.006150352,0.010242603,-0.018827514
SNAPC1,-0.009876763,-0.025940331,-0.0149979,-0.003537944,-0.005289928,-0.024955872,0.002720836,-0.007837036,-0.016254446,-0.015986562,0.000273422,0.015137371,-0.037109613,0.007912125,0.012189497,0.00641511
SNN,-0.017220184,-0.024428754,0.02920315,-0.010580177,0.016912144,-0.008772373,0.003374647,-0.018629462,-0.006971558,0.018361529,0.028982757,-0.012985801,0.024053277,-0.00505828,-0.002608673,0.001955316
SNPH,-0.006420568,-0.010876336,0.042093387,0.01535819,-0.006412998,-0.013083099,-0.006328043,-0.009922516,-0.019444203,-0.019405301,0.003410885,-0.016828269,0.0047381,-0.004323807,0.012310307,0.009189782
SNRPN,-0.010893354,-0.015333177,0.005406836,0.01998156,-0.003026844,0.041592773,-0.019045302,0.034363461,-0.019237192,0.022504582,0.002131815,0.009469708,-0.027850088,0.019657924,-0.000257573,0.009484358
SNTA1,0.003193658,0.043726717,-0.007633203,0.004234631,-0.008319915,-0.014595736,-0.020915017,0.031089958,0.000284946,-0.003946998,-0.001767275,0.008034267,-0.015533004,0.003159013,-0.011479089,-0.006212763
SNTB1,-0.025353582,0.013369764,0.022603405,0.021887944,-0.003027896,-0.015913161,0.005491872,0.002425061,0.020383077,-0.015686894,0.00370568,-0.001558232,-0.0054032,0.005773725,-0.006047781,-0.004486936
SNUPN,-0.013193722,0.025574525,-0.026567981,0.012004518,0.020944989,-0.025051154,0.000523597,0.00381866,0.008514897,-0.001827651,0.00146409,-0.008305257,0.016196352,0.00231746,-0.012525371,0.007070859
SNX14,0.024226891,0.019864332,-0.016515389,0.003167566,0.013912656,0.011006995,0.00418138,-0.007297294,-0.004708015,0.006030785,-8.18E-05,0.006892265,0.025348309,-0.008021988,0.038358972,-0.038575457
SNX18,0.00876908,-0.005398209,0.023141299,-0.024433919,-0.017450357,0.027280572,-0.017122167,-0.019913112,-0.010014425,0.01300495,0.001085422,-0.042290775,0.022924955,-0.00848793,-0.012842951,0.003209328
SNX20,-0.023674321,-0.004054955,0.037857081,-0.009751983,0.018165382,-0.011222853,0.008049865,-0.00467185,-0.001490796,-0.009303615,0.017119889,-0.006722805,0.009374398,0.011493494,-0.000724392,0.004890803
SNX22,-0.010847561,-0.030465247,0.027371607,0.01271509,-0.003957121,-0.016562368,0.006919773,-0.00702101,-0.020173953,0.002059207,0.007664208,-0.010783313,-0.032321041,-0.006932571,0.020166625,0.004703419
SNX24,0.029727614,0.021580577,0.001194363,0.017102707,0.016554757,0.015352962,-0.011688791,-0.00038974,-0.000449746,-0.004316771,0.007797328,-0.001522919,-0.029088746,-0.000362652,0.003373841,0.025136021
SNX25,0.008004895,0.021432478,0.032299177,0.002525946,0.012424173,-0.024562423,0.016920452,-0.01064588,-0.015247966,-0.031667171,-0.00520843,0.016681722,0.021525041,-0.009958921,-0.00887197,-0.001314354
