Row,cCD_PC1,cCD_PC2,cCD_PC3,cCD_PC4,cCD_PC5,cCD_PC6,cCD_PC7,cCD_PC8,cCD_PC9,cCD_PC10,cCD_PC11,cCD_PC12,cCD_PC13,cCD_PC14,cCD_PC15,cCD_PC16
KIAA0513,0.017075124,0.024303627,0.002533446,0.010443076,-0.003579662,-0.001392224,-0.010638111,-0.017628277,-0.008212072,-0.032875061,0.003009132,-0.012252415,0.051162772,0.005143121,-0.0157536,-0.023139655
KIAA0825,-0.009062299,0.002663915,-0.003119428,-0.03148074,0.008408135,0.015872271,0.010306435,-0.024062079,0.044467159,-0.003348635,0.00673714,-0.023639294,0.001768632,0.027205544,0.000452016,-0.031914677
KIAA1841,-0.00402295,-0.002096849,0.014160148,-0.003346799,0.031296665,-0.026759702,-0.040846059,-0.026116168,0.014828111,0.019312778,0.032643409,0.008021176,-0.008764703,-0.013093387,-0.00541639,-0.002871394
KIF12,-0.009611143,0.027051316,-0.007188471,-0.015753476,-0.012069742,-0.005314349,-0.031435025,-0.006199144,-0.022718462,0.012930744,0.000120061,0.043405051,0.004064696,-0.01109371,-0.027624536,0.015772225
KIF21A,0.018030178,-0.033364984,0.019506499,-0.006457158,0.01692637,0.011304631,0.000384792,0.007304577,-0.015680306,-0.009279264,-0.000340303,0.001139116,-0.02016693,0.011006436,-0.007084653,0.005068707
KIF26A,0.00876341,0.005316918,-0.013063157,0.031594884,0.015225361,0.00653346,-0.033106197,0.030177412,0.014353819,-0.003903102,-0.005442983,0.000940579,-0.008400404,0.032253409,-0.010964676,-0.024469001
KIF27,-0.029554419,-0.014156867,-0.018690277,0.007682533,-0.011774115,0.000104113,0.001422738,0.017667818,-0.004325128,0.028546488,-0.025108056,-0.006978128,0.000350836,-0.010726991,0.015058177,-0.01820269
KIF3B,0.006433948,0.018458848,-0.03189003,-0.007215444,0.002109786,-0.02972387,0.012685651,0.025938043,0.00638785,0.000579127,0.01025325,0.029650368,0.004080693,0.001230373,-0.004485788,0.032386222
KIF5B,-0.020705392,-0.003264905,0.034134659,-0.018449966,0.003907549,-0.001168694,0.033344123,0.004394607,-0.013956178,-0.00204504,0.010880412,0.01471704,-7.97E-05,-0.022515732,0.013286278,0.002973445
KIFAP3,4.89E-05,0.021708486,-0.015360803,0.026956881,0.036286436,-0.007734096,-0.015760312,0.016446787,0.02486785,-0.003449087,0.001045145,0.014424993,-0.009911207,-0.006032292,0.012700564,-0.032376915
KIFC3,0.002651902,0.016328171,-0.019657264,-0.011042393,-0.020232613,0.004590648,-0.009030628,0.013594356,0.004074124,-0.020813266,0.009768337,0.008347737,-0.008728073,-0.051481974,-0.005327071,0.00355193
KIRREL3,-0.010199331,0.032711172,0.009141453,0.006499359,-0.014770465,-0.020628642,-0.0136534,-0.011506098,0.015650115,-0.023486356,0.024137096,0.002949548,0.003469407,0.001779623,0.000896901,0.020914592
KISS1R,-0.018665871,0.021365004,0.006721033,-0.00163145,0.008307553,-0.034183897,-0.006318172,-0.037861012,-0.010355314,-0.028754862,-0.007874264,0.021401541,0.006996736,0.008138207,-0.017495623,0.010775452
KLC4,0.020529021,0.036548969,0.008865908,0.010505201,0.004222184,-0.004795915,0.007399351,-0.014251542,0.009968875,0.000859196,0.005171916,0.003434269,0.017360388,0.00383984,0.014335918,0.005677337
KLF4,0.029793445,-0.006651013,0.016569426,-0.011310005,-0.004650917,0.001403761,0.027871711,-0.005326205,0.006382386,0.004515338,-0.015400666,-0.00297793,-0.028826472,-0.027553048,0.007057937,0.020207822
KLHDC3,0.00710447,0.018992403,-0.024372641,-0.000142618,0.026224313,-0.016296542,0.01172894,0.035098385,0.012038662,-0.01088821,0.022521629,-0.026755428,-0.002233484,0.016605005,0.008409104,-0.011216083
KLHDC7A,0.012696643,0.012697136,0.008945425,0.009166544,0.029918249,-0.03137888,-0.006776305,-0.010527407,-0.002576146,0.00764781,-0.012767777,-0.009950892,0.03125782,0.040273064,0.026391165,0.005847521
KLHL31,0.006948474,0.007175724,-0.011003717,-0.007734626,0.013310524,-0.020119952,-0.021022804,0.012804992,0.006001753,-0.024299395,-0.054535719,0.036951746,-0.017446825,0.013972484,0.01322491,0.020627573
KLHL6,-0.03384368,0.002474068,-0.029965236,-0.000248763,-0.000586565,-0.007713682,0.003689933,0.003840005,-0.017475314,0.013296065,0.009154147,0.002989927,-0.002892923,0.000701878,-0.005572677,-0.005030587
KLHL7,0.015755562,0.003936109,-0.03840119,0.04203335,-0.001668663,-0.004153087,-0.011498543,-0.018208472,0.006696203,-0.003754526,0.002124273,0.007225041,-0.005535561,-0.00153206,-0.000793239,-0.012094132
KMO,-0.028597976,0.011867755,-0.000289305,0.009549376,-0.019307591,-0.00217775,0.005007681,-0.009346529,-0.02602534,0.032714842,-0.015875932,0.005102845,0.005374164,0.019015535,0.002556841,-0.014205301
KMT5C,-0.003414396,0.021005907,0.003007189,0.017868607,0.007219777,-0.005437067,0.019272317,-0.04016705,0.00513393,-0.001249246,-0.002080444,-0.021124049,0.01479005,0.032588709,-0.037213365,-0.009702356
KNOP1,0.010648946,0.029168958,0.028750212,-0.0006664,0.004988101,0.005784955,0.002828173,0.011397759,-0.009137271,-0.003868021,-0.011087992,-0.012451119,-0.034927888,-0.004096796,-0.028119453,-0.018375139
KPNA2,-0.024252204,-0.022105704,0.02442067,-0.002428819,-0.006693852,-0.010309946,0.007703921,0.014004579,-0.011231391,-0.019773363,0.003063167,0.004244666,-0.002496875,0.030626498,-0.003934195,-0.010614171
KPNA3,0.019429606,-0.001204877,-0.016524549,-0.000369962,-0.000717383,0.022768976,-0.024324762,-0.004600905,-0.036445853,-0.0017293,-0.01670805,-0.007632143,0.010697201,-0.022477128,0.042196578,-0.023031607
KRAS,-0.00357153,0.014962359,0.039395877,-0.008212275,-0.020784335,-0.000138573,-0.002052475,-0.016338835,0.004674373,0.006640177,-0.010243527,0.032243906,0.019490742,-0.02052326,0.01551348,0.020228133
KRR1,-0.007249664,-0.029070894,0.008950501,0.01177894,-7.34E-05,0.017517419,0.013744733,-0.014371342,0.004750908,-0.02488631,0.023482753,0.009083938,-0.012359366,-0.016068625,-0.032317004,-0.02395303
KRT20,-0.013964099,-0.014801023,-0.02770416,0.00621393,0.026325834,8.08E-05,-0.030028936,-0.020706313,-9.38E-06,-0.009357896,0.029329158,0.005276716,-0.005747272,-0.010126236,0.01433154,-0.006822843
KRT222,0.004979777,0.008060704,-0.036406927,0.001571396,-0.018486299,-0.01050645,0.005024889,0.011617768,-0.001219201,-0.015230264,-0.043467192,-0.036582277,0.015054434,-0.005374637,-0.001183672,-0.024940212
KRT23,-0.011210666,0.00536958,0.01730846,-0.014052215,-0.002334423,7.76E-05,0.041905419,-0.018360378,0.00125666,0.009367308,-0.025518052,-0.010444307,0.010500179,-0.0123008,-0.005328246,-0.016991462
KRT27,0.009949284,0.010898662,-0.003899414,0.008767043,0.033459712,0.011974059,-0.017713069,0.005069593,-0.013091449,0.003581184,0.010072434,0.012123479,0.03198845,0.00157063,0.039769045,0.019597863
KRT36,-0.004495837,0.032265212,-0.017521211,-0.000150935,-0.021860167,0.032777747,-0.004855036,0.009971984,0.000964533,-0.021419282,0.009108104,-0.001768978,-0.020309804,0.029860571,0.004897342,0.005030266
KRT5,-0.016081996,0.018115323,-0.013245491,0.015131259,-0.013029247,0.053466454,0.010491096,-0.006174222,0.011489018,0.003029638,-0.009997242,0.017271127,-0.007081438,0.005352357,0.005468196,0.003425869
KRT8,-0.02657505,-7.87E-05,-0.03383799,0.013245748,-0.009812822,0.023676391,0.007781944,-0.019569034,0.02581131,-0.005124247,0.006169973,0.003967331,0.000161454,0.005679201,0.006167577,0.011412415
KRT83,-0.01740901,0.021774234,-0.006684228,0.007334588,0.00481254,0.008734806,-0.031498943,-0.031615651,0.016015746,-0.027286243,-0.005243258,0.00715058,-0.018699003,-0.001476523,-0.010948986,-0.003962484
KRT84,-0.016376516,-0.000721545,-0.032915535,0.013452788,0.0166618,0.020455063,-0.015835315,-0.024924878,0.004793877,-0.009338857,-0.008878151,-0.016111465,-0.004621995,0.000522428,0.048015764,0.000157015
KSR1,-0.021697054,0.026299127,-0.012016599,-0.024666981,-0.002988784,-0.005549652,0.015024269,0.001811776,-0.002491723,0.029391753,-0.00236255,0.00282457,-0.003395005,-0.003514113,0.015954878,-0.024439198
KY,0.003233582,0.009652516,-0.019437418,-0.005433874,0.001395951,0.049533378,-0.020228224,-0.001635749,-0.006628099,-0.02709096,-0.004246309,0.026837479,-0.000666697,0.004831221,-0.013574658,-0.004067357
L3MBTL2,-0.017098646,0.02662443,0.020842888,-0.00735089,0.009787826,-0.001911945,-0.014594952,-0.000919031,-0.014025304,0.023604888,-0.020456433,0.02082449,-0.007604234,-0.009846717,-0.02006253,0.03082921
LACTB,0.018018379,-0.010724213,-0.008390787,0.00918162,-0.041385678,0.009523272,0.007835004,-0.015877231,-0.013378427,0.017858128,-0.033444762,0.001691263,-0.022777047,-0.002805706,0.029249149,-0.011493078
LAG3,-0.007923518,0.028715438,0.00069656,-0.010295958,-0.008984875,-0.003542885,-0.031062495,-0.009180596,-0.012518481,0.026450045,0.002303176,0.025256428,0.029104432,0.005357313,0.015600508,0.017929655
LAMP1,0.004449729,0.002841866,-0.007479421,0.011507488,-0.023580022,-0.048496717,-0.040536369,0.008864311,0.031070417,0.016244655,-0.010553406,-0.020020065,0.007868409,0.000785514,-0.008168078,0.004310912
LAMP2,0.026142885,-0.003892493,-0.031188614,-0.004451232,0.001441514,-0.01028026,-0.00709497,-0.017270553,0.027867919,0.017569832,0.013313738,-0.012038378,-0.001850306,0.013288039,-0.01154698,0.013421411
LAMP3,-0.02655169,0.005983028,-0.02206355,0.021369796,-0.012965651,0.023687767,0.006329918,-0.023622816,-0.008864305,-0.006437333,0.006276601,-0.008804337,-0.01062685,-0.004686704,0.000232251,-0.009734435
LANCL1,0.001049489,-0.00222664,0.003327437,0.046723072,-0.003513467,-0.026136298,-0.021240403,-0.01658224,-0.00943467,-0.011955886,0.01763179,0.00061102,-0.016204375,0.012347468,-0.019583806,-0.014483827
LAP3,-0.010184901,-0.007821681,0.001749911,0.015146985,-0.016189436,-0.026614788,0.033337031,0.000101614,0.054321532,-0.018756305,0.006000796,-0.0230361,0.00670265,0.007045377,-0.017098646,0.027079094
LAPTM4B,0.012145333,-0.020325478,-0.001862692,0.013808492,0.012755394,0.001596335,-0.004381114,0.00523878,0.010780605,0.000324156,-0.000247912,-0.004779014,-0.021978479,-0.030673093,0.046663369,0.030284808
LARGE2,0.005938303,-0.002758846,-0.001697237,-0.018710619,0.010039417,-0.002797982,0.011602394,-0.011031867,-0.002993379,0.010546312,0.028253552,-0.013493786,0.022867301,0.010280433,-0.028991355,-0.022267309
LAX1,-0.025911442,-0.015404934,0.003751639,0.020779641,-0.022312924,0.000139444,0.008213449,0.026592175,0.009022302,-0.013924979,-0.02029949,-0.01725843,-0.007579897,0.013744837,0.021749359,-0.010400403
LBH,-0.014816088,0.000751065,0.020321035,-0.02807063,0.026380374,-0.023227302,0.030256117,-0.007034898,-0.004721472,-0.0076548,-0.021425768,-0.024983927,-0.007886699,-0.009109811,0.006645058,-0.010039648
LCT,-0.005841142,-0.024497693,0.000278111,0.026199669,0.015701884,-0.009345622,-0.000874841,0.011587674,-0.028860966,-0.017662619,-0.00819025,-0.003556592,-0.027035042,0.02701854,0.003610002,-0.002084218
LDAH,0.0143371,0.021119241,0.00093975,0.014924582,-0.016781916,0.009104999,-0.003536943,0.016875756,-0.018081711,-0.006851498,0.010041414,0.006753415,-0.00950049,-0.002890608,-0.020668965,-0.055579147
LDB3,0.011447401,0.027570835,0.021428385,-0.012732484,0.008272076,0.024748945,-0.005045635,-0.00519116,-0.001978827,0.005970594,0.015569151,-0.008307157,0.022125186,0.008013042,0.028668563,-0.022893911
LDLRAD3,-0.011490167,-0.021662039,0.037415594,0.015230756,-0.002901129,-0.005768617,0.027663683,0.003203385,-0.01549977,0.013745869,-0.007736895,-0.000518079,-0.021973773,0.001583185,-0.001586991,0.035242475
LEAP2,0.012177261,0.008869422,-0.007916424,0.004264884,0.03918887,-0.007764372,-0.027844642,0.009456981,-0.020114821,-0.010949354,-0.032638481,0.014873444,-0.032873607,-0.006222895,0.00639962,-0.006502743
LEFTY1,-0.004573583,-0.017786546,-0.000235933,-0.019251723,-0.003626498,0.010454609,-0.011040407,-0.031499418,-0.019093422,0.038254316,-0.015940368,0.027308849,-0.032801026,-0.00051067,-0.025698686,0.011142727
LEMD2,-0.000651184,0.018787386,0.029712695,-0.02964698,0.008506581,-0.006950487,-0.026156213,-0.010715172,-0.00677672,-0.030473247,-0.008677742,0.001917278,0.001841007,-0.009941488,-0.005019771,0.022502979
LENG1,-0.007888003,0.029347964,0.012396782,-0.001612914,-0.002133696,0.017129207,0.018342931,0.001326651,-0.000824842,0.014667618,0.005550353,0.028061629,-0.004278149,0.018430195,0.03519821,-0.016879987
LEP,-0.007543881,0.005647604,0.004128662,-0.002032305,0.018006045,0.008215487,0.039563151,-0.010463652,0.00183403,0.019345062,-0.038453394,0.019236285,0.0144447,-0.009730937,-0.018747872,-0.019084368
LEPROTL1,-0.011203447,-0.027857289,0.010797151,-0.019430045,-0.008131473,0.00513677,0.015127322,-0.022917579,-0.023510039,-0.00521909,0.003858586,-0.017241204,0.012513901,-0.018052049,0.000117367,-0.013891648
LGALS12,-0.030592929,0.010383751,-0.010901739,0.009168779,-0.010153739,0.018837189,-0.002298155,0.001339153,0.025971857,0.018415844,-0.01935039,0.024024692,-0.003565237,0.002511784,0.010890116,-0.019237154
LGALS2,-0.01135805,-0.005268565,0.015352686,-0.014680477,-0.009119237,-0.009980743,0.005018208,-0.038292201,-0.026850257,0.002770192,0.000775427,-0.026289433,0.012550405,-0.024171678,-0.00810682,-0.00698553
LGALSL,0.02888472,0.007134091,-0.001322481,-0.00667959,-0.027300015,-0.000135859,0.003149134,0.001594185,0.016735676,-0.002563123,-0.002987108,-0.009134423,-0.046902126,-0.020040521,0.01463055,0.007880648
LGR4,0.029695697,-0.008606052,-0.012804325,-0.023306138,0.028588545,0.00335819,-0.00529322,-0.011471662,-0.001597689,-0.002628961,0.003503245,0.005452036,0.014307531,0.015099795,-0.020816574,-0.006149988
LGR5,0.001845265,0.006093158,0.024009868,0.031568702,0.033750959,-0.006700876,0.006546866,0.022588472,0.0126067,-0.01539643,-0.000138853,0.015275111,-0.006075867,-0.017778265,-0.031392666,0.034612434
LGR6,-0.001293631,-0.004492116,0.01936333,-0.004634058,-0.014806022,-0.007969418,-0.01480112,0.02526122,0.032421994,0.006878954,0.039745414,0.038922231,0.010725017,-0.012417583,0.005992162,0.042068657
LHPP,-0.036521599,0.002143823,-0.012720639,0.013105908,-0.003020906,0.01200928,-0.011058404,-0.014737816,0.009481189,0.006099638,-0.016370667,0.014598251,-0.001008922,-0.003644179,0.00025641,-0.003599048
LHX5,0.025809479,-0.002588763,0.000788122,-0.011060308,0.006919803,0.01313663,0.015236391,-0.013484398,-0.009333994,-0.000990343,-0.017653226,0.00409729,0.023527031,0.006959696,0.015355065,0.024614569
LIMD1,-0.000314701,-0.003284848,0.017591881,0.001829309,0.047722321,0.028417252,0.013604817,-0.006131458,-0.022367519,-0.01682652,-0.000467043,0.015753275,0.017208631,-0.004535933,-0.025292362,0.010304868
LIMD2,-0.005455367,0.030618369,-0.000418425,-0.007143703,0.011516063,0.021036182,-0.019783601,0.022073807,-0.021542286,-0.014865811,0.001988701,-0.000852633,-0.009149433,0.016859457,0.016783133,0.013076717
LIMK2,-0.005213872,0.012711841,0.017114461,0.021072359,-0.000156885,0.024396313,0.019376304,-0.010136557,-0.007584153,0.046722493,-0.039372477,0.03250545,-0.002636916,-0.011705019,0.003741209,-0.0203307
LIMS1,-0.0038026,0.02723673,0.027196851,-0.003714896,-0.010560388,0.016533148,0.029924314,0.01033443,0.004176688,-0.006321565,0.032518617,0.02116864,0.005988675,-0.018539796,0.00748718,-0.017003376
LIN37,-0.010843704,0.009638664,-0.034863061,0.002531391,0.005813476,0.000262287,0.017488436,0.019102609,-0.028837738,0.016964997,0.013042517,-0.024393393,0.033581236,-0.017344552,-0.0204362,0.000694242
LIN7A,-0.009039473,0.004754582,-0.049156063,0.001568682,-0.012408357,0.014737213,0.010329619,0.017501742,0.017075602,-0.010965423,-0.008128953,-0.005410479,-0.022560868,0.018622291,0.007492024,0.02327226
LIN7B,0.01445824,0.021968579,-0.011174877,-0.000755798,-0.008976933,-0.009187699,-0.018165491,0.022885822,-0.001435488,0.005232886,0.003902924,-0.006795585,0.039472402,0.012152992,0.009739325,-0.019391479
LIN7C,0.02555169,-0.026512215,0.003945826,0.001761982,0.010329701,0.013418885,0.015957359,0.007366509,-0.016154562,-0.015999349,-0.018222141,0.025179106,-0.010892038,-0.001570023,-0.00081125,0.010268909
LIPA,0.00254956,0.000510383,0.020416515,-0.010860008,0.028347556,0.012768092,0.008326254,0.012966674,0.011677236,-0.02159919,-0.024689356,-0.020948339,0.004434689,0.027374996,-0.008826736,0.011984827
LIPE,0.001483746,-0.002202501,0.003746564,-0.004953047,0.001619274,0.015482204,-0.006797108,0.009830672,-0.056539593,-0.017697123,-0.009661164,0.016097766,-0.020901129,0.046501144,-0.002760112,0.006114454
LIPG,0.021261494,0.019112743,-0.032162259,0.001182708,0.015955192,-0.000169507,0.000200501,0.021203199,0.021863012,-0.006888515,0.01862201,0.008544776,-0.006012753,-0.001732482,-0.013723906,-0.033529103
LIPH,0.016502748,-0.015334229,0.009035682,-0.029511763,0.0060196,0.002173088,-0.026940746,-0.000397898,0.016821504,-0.005886547,0.00384125,-0.032351428,0.023860733,-0.002144419,-0.024437883,0.000540836
LITAF,-0.001622602,-0.006401612,-0.014348805,0.009838431,-0.017832526,-0.006747143,0.034303182,-0.00325497,0.037826243,0.051151313,-0.014185932,-0.00912257,0.002638073,0.002873879,0.029089623,0.001465941
LIX1,0.00935354,-0.001768045,-0.003396291,0.016711917,-5.24E-05,-0.01409685,0.027317993,0.01096486,0.029163326,0.024383384,-0.031554704,-0.015981292,0.026527614,0.025644211,-0.018847031,0.007515192
LMBR1,0.006846989,-0.023622712,-0.033655616,-0.001510924,0.016050501,0.010220001,-0.025430524,0.019480136,-0.000212793,-0.013682893,-0.009562099,0.00781041,-0.021425289,0.006652623,-0.017574243,-0.022772994
LMBR1L,-0.004248676,0.035841608,0.020920407,0.003637877,-0.000675797,-0.001142653,-0.010440813,-0.007217728,0.013495469,-0.002994723,-0.006562701,0.009160296,-0.008357446,0.031889917,0.001380021,0.012276918
LMNA,-0.0077806,0.009046875,-0.04371434,-0.000612503,0.011486046,-0.000241737,0.03311974,0.023204719,0.004109036,-0.022101933,-0.031850234,-0.006316007,0.000536422,0.009523499,0.012136635,-0.005071751
LMO4,-0.01791127,0.005170039,-0.013907871,-0.015165295,0.000368686,-0.008666456,-0.037870737,-0.023350602,0.008332437,0.007537006,0.028878906,0.035031693,0.006747154,-0.022831723,-0.029819244,0.007507417
LMOD2,-0.006695231,-0.016363613,-0.027626507,-0.01299913,0.029001857,-0.016081857,-0.017820494,0.005511847,-0.023022646,0.015906998,0.013354756,-0.013125925,0.004777266,0.027146749,-0.004525039,-0.006240098
LNPK,0.02509649,0.007494577,0.029918773,0.019635502,0.011472438,-0.018576274,0.006842126,0.000919346,0.003902327,-0.016084344,-0.017177481,-0.001939313,-0.02177685,-0.013156005,0.006667579,0.004898913
LNX1,0.00849205,-0.019438545,0.027478636,-0.025897699,0.008701099,0.002040352,-0.030261896,-0.019621655,0.011221229,0.020660028,-0.004032248,0.02590231,-0.013241795,-0.000265162,-0.022611194,0.012886323
LONRF3,-0.019372289,-0.015653367,0.015391381,-0.027844067,-0.010316502,0.008157326,0.003467134,-0.019137885,0.013491368,0.010219331,-0.036917291,-0.008150323,-0.006929677,0.008119842,0.019677247,-0.003583507
LPAR3,-0.003429198,-0.020786004,0.015571543,-0.012954558,0.001759281,0.028893166,0.013159859,-0.002827626,-0.051615592,0.005214107,-0.008653525,-0.006007384,0.031629987,-0.004268414,-0.011269578,0.019307878
LPAR6,-0.027955174,-0.012389178,0.026784996,0.01685953,0.001952165,-0.015012707,0.004163231,-0.016144693,0.002455349,0.011052095,-0.010111133,0.005249995,0.019523888,0.019921131,0.008806324,0.001693426
LPCAT1,-0.001156591,0.029882138,0.021239386,-0.006962015,-0.025954612,0.021179145,0.002298464,-0.011833567,0.007047981,-0.004922327,-0.003925683,0.001912413,0.017399519,-0.023911095,0.013502902,-0.037356613
LPCAT3,0.033291677,-0.0083616,-0.014015976,0.005082323,-0.005042043,-0.016412519,0.010724361,-0.004224325,-0.005675533,-0.010887317,0.008282836,-0.028316058,-0.011895593,-0.003053787,-0.015737166,0.001478458
