NAME,DESCRIPTION,I_V_1,I_V_2,I_V_3,I_V_4,I_V_5,I_V_6,I_MKI_1,I_MKI_2,I_MKI_3,I_MKI_4,I_MKI_5,I_MKI_6
ENSMUSG00000001039,NA,53.89921512,29.08127432,24.94109704,66.19815822,68.41870581,145.6810531,145.1832558,172.7191649,93.66210617,47.87384722,40.320559,150.4199115
ENSMUSG00000001052,NA,808.4816425,635.9535352,820.2749129,796.7625048,538.581389,276.6762291,582.9239954,433.1096075,864.7894881,694.3913492,856.3385776,417.0210029
ENSMUSG00000001053,NA,243.5754464,179.8948764,74.70784439,199.9936777,173.0907839,329.0235825,205.6646493,255.8896761,162.8656725,226.2933869,233.6607961,255.7971091
ENSMUSG00000001054,NA,419.5510098,310.5512298,283.0198085,332.5351587,281.2862348,577.6077937,315.0187333,354.2210159,258.9563491,238.3038649,408.0979418,372.236752
ENSMUSG00000001056,NA,1015.992264,721.264158,593.7909591,792.1154894,1245.413116,1832.65605,1161.187962,2098.57103,594.0951057,1050.469118,668.1141618,1878.892443
ENSMUSG00000001062,NA,147.7088594,256.0513028,260.230787,300.9235613,182.3843523,171.9123933,153.56933,108.3797567,83.67362865,161.3506733,174.8004615,111.7951822
ENSMUSG00000001065,NA,81.05878531,234.7718743,315.4231765,208.01378,195.0181086,240.8608525,180.361831,236.9463524,92.60063606,96.55691856,182.2438481,214.6616322
ENSMUSG00000001082,NA,256.5474279,313.1838643,245.3870678,270.0831634,276.7070371,288.7474403,290.0686574,374.2419166,278.138337,404.7506706,277.5648131,265.0529598
ENSMUSG00000001089,NA,1667.588801,1927.178075,4422.936459,1866.116223,1440.523931,651.0182934,1200.570738,701.1499975,1544.928155,1524.958037,1596.625414,1119.564973
ENSMUSG00000001095,NA,356.5352587,936.3663762,6209.748001,792.9077369,927.5845647,639.5760523,927.7286902,669.7760357,904.4043323,920.6004812,421.1786715,456.0610094
ENSMUSG00000001098,NA,2470.190349,2603.865505,2929.186131,2398.724707,2192.150898,2138.970221,1564.051895,1630.403567,2316.585696,2371.887474,2507.421959,2138.528743
ENSMUSG00000001100,NA,778.0322379,882.7537998,876.9555686,751.528431,946.1364309,1078.650583,855.7156804,1026.352237,790.6710509,758.2503039,779.6520802,965.4385772
ENSMUSG00000001105,NA,438.889614,586.5956429,1121.281254,642.8087604,612.2475919,1287.8582,886.8525349,1467.330711,439.4884365,422.2759869,354.3020375,1292.772889
ENSMUSG00000001119,NA,2092.108452,1238.280033,999.1259363,1046.380909,749.3031962,474.4293358,890.8507023,935.9850899,1790.880016,1297.212734,2124.031991,582.6458881
ENSMUSG00000001120,NA,21.10843687,58.18734315,90.66785926,66.12665396,20.67634972,35.96845209,36.55261168,28.81233495,21.49655334,28.3014878,52.54432464,39.56250126
ENSMUSG00000001123,NA,5928.501543,3442.124016,20442.71677,4827.597159,4532.981006,6121.140605,3859.608057,3596.624469,4156.820265,6621.794209,4243.290479,5668.252574
ENSMUSG00000001127,NA,743.9523749,846.6213989,823.3509568,841.7808086,797.6515502,922.7862343,925.281315,1004.561587,629.9984922,769.2533226,601.5644626,792.7132317
ENSMUSG00000001128,NA,740.0378545,215.780456,74.04175408,526.430201,271.4824286,1033.516544,560.5730302,887.8766467,683.3611278,345.6997022,328.3528998,599.2407618
ENSMUSG00000001131,NA,143.1622335,34.06344115,5.23930974,88.08167202,86.5831802,142.4266761,73.0974249,151.1926367,57.25471678,138.6128093,64.60775618,112.1757352
ENSMUSG00000001134,NA,224.5088519,155.8010208,207.9129769,218.5811045,255.0956538,473.4356778,289.2593867,548.2516964,168.1482767,197.9775832,147.1735991,437.6907737
ENSMUSG00000001138,NA,319.0364838,244.3290422,284.0557982,234.4418539,233.6194084,108.7003762,162.5228069,122.0948449,150.9241542,385.282216,326.2073344,140.5127564
ENSMUSG00000001143,NA,171.9555662,229.1065382,138.5653034,198.1596264,232.8767399,236.7404178,242.8695909,182.2799223,243.0499199,319.5216967,168.6209937,243.2114607
ENSMUSG00000001150,NA,429.0789638,443.1995486,548.0443652,502.4621142,414.5357018,210.3810816,319.8112752,151.2110596,433.1763007,554.2952122,586.6277806,268.6916763
ENSMUSG00000001151,NA,0,0,0,0,81.53960294,0,127.0589578,29.48492188,0,0,0,0
ENSMUSG00000001156,NA,5063.71878,5590.192704,9433.89105,6149.463149,7628.94487,7085.486363,6040.62835,4888.362983,4959.697966,6044.529944,4183.149545,6256.07398
ENSMUSG00000001157,NA,496.1257362,473.5144902,522.684574,490.7560661,539.6615688,489.9914505,545.4036152,390.1497453,500.2764992,586.2776965,443.9015801,545.9261586
ENSMUSG00000001158,NA,272.7852588,351.8173844,323.3950433,380.637848,524.8284285,790.3078546,524.031029,793.5484843,246.8024902,313.7906285,231.4222007,691.6272495
ENSMUSG00000001166,NA,38.79396983,45.97086382,98.99322183,28.96267387,30.86709033,84.17329524,38.57385323,56.26997315,30.24869901,58.5973639,35.92746148,55.91531781
ENSMUSG00000001173,NA,142.2939665,286.0858473,260.5626265,239.4850862,231.158825,147.652816,216.8722084,242.061643,215.1492225,121.3101552,235.5344232,172.5802947
ENSMUSG00000001175,NA,19257.18402,18543.98607,57344.2305,23455.18572,22960.26023,30789.40487,17739.70398,12671.77857,19389.03721,20709.77037,17906.82614,26730.94846
ENSMUSG00000001211,NA,1351.049828,835.4225607,628.3874077,800.6843875,544.6953273,1050.713768,548.100983,707.8608156,901.0543396,918.1248179,1089.330661,588.5257889
ENSMUSG00000001225,NA,924.4270434,8446.153419,2980.080983,5237.809936,2641.383061,3906.381443,4443.958692,2762.176338,5151.933359,2267.99148,2167.459784,3421.59269
ENSMUSG00000001227,NA,294.7773333,107.868863,119.0105383,175.963238,221.1527852,229.5466968,133.2869542,181.8869408,144.966594,261.1451406,241.0612291,134.6586419
ENSMUSG00000001228,NA,692.0472571,703.83565,615.0412482,913.5771143,920.7046543,522.229532,635.5021265,379.9668842,499.588012,1199.69123,695.0011574,743.3751288
ENSMUSG00000001229,NA,883.457209,654.1208266,661.5993505,930.4509896,821.0704962,578.4471061,573.8108612,392.4442597,749.9936978,1021.676098,698.95051,623.268745
ENSMUSG00000001240,NA,150.4520416,99.0620879,104.0164759,104.2509523,105.0497918,153.3634703,110.0914685,129.6216667,216.679529,127.5746563,219.6819496,97.76379195
ENSMUSG00000001247,NA,2597.949603,1955.10565,3948.806687,2157.124056,2427.536742,3601.755057,2281.767817,4214.758958,2368.200523,2345.841114,2067.969199,2784.647546
ENSMUSG00000001248,NA,82.48471042,152.0262594,99.07538814,302.4684779,184.0796642,182.9923079,295.5571277,273.5334676,167.2380986,149.3585751,151.9256207,129.7757521
ENSMUSG00000001249,NA,104.9188291,44.74664076,21.74165575,39.79979945,38.13420148,44.54450412,61.88214781,138.7796254,25.32732483,21.25499333,39.28009474,50.60273776
ENSMUSG00000001270,NA,1843.840836,1253.592095,1175.863723,1003.277654,777.0001938,1279.554817,1921.305952,1724.272721,1393.056194,1023.178287,1156.044878,1142.128436
ENSMUSG00000001280,NA,2152.841518,514.0764251,3134.982064,1831.720317,2016.914412,142.2500096,308.5168201,197.885103,3589.635614,3884.669748,1558.526221,1152.067274
ENSMUSG00000001281,NA,634.3698507,274.8296482,131.6883935,722.3864367,396.818935,642.6379956,441.5801056,519.8131369,1057.885641,433.1948464,885.2459521,417.5909479
ENSMUSG00000001285,NA,259.0419631,309.2197233,285.6610664,315.3177256,302.6677878,516.9528338,384.7996484,504.0664258,277.7496104,305.3329538,285.7790786,499.3850087
ENSMUSG00000001288,NA,139.3754729,205.2554333,50.03278862,212.9595221,92.78023193,212.0849396,202.320435,261.7771654,315.70971,142.2709527,223.9803407,206.0563129
ENSMUSG00000001289,NA,1468.223712,1657.852845,1810.697147,1537.037664,1632.761119,3892.637534,3087.863894,6785.303207,1806.779863,1259.409227,1474.687818,3733.657953
ENSMUSG00000001300,NA,948.0876505,1244.221384,1554.452368,1278.319035,1678.013692,783.499871,943.8472618,609.3221801,1709.574778,1950.294705,1380.515319,829.0792506
ENSMUSG00000001305,NA,250.1987101,285.3627597,276.1049992,223.7924368,322.7127605,349.1487741,186.3726242,309.9940052,154.7883875,294.7907977,195.8676725,331.9271112
ENSMUSG00000001313,NA,32.45223955,28.35026,223.4058764,38.5113825,21.97153518,57.3776007,47.30494444,46.96592404,23.72297155,36.95650699,32.10179739,37.36117842
ENSMUSG00000001323,NA,219.0431933,376.0094408,630.3280601,285.6980694,280.9364123,232.4100079,134.3538978,119.6627807,244.59107,163.1833252,173.8143954,204.8883336
ENSMUSG00000001333,NA,27.16836382,31.79667227,16.68714838,48.11845031,45.89850983,46.38007615,49.79358818,31.71535251,45.36076807,41.33585305,58.31088134,35.31238519
ENSMUSG00000001334,NA,9.22189614,33.18120031,9.470351305,12.77087283,9.123689378,5.283638354,14.98309938,23.05354838,30.52125405,5.692595094,8.466104962,30.62129851
ENSMUSG00000001348,NA,1701.535753,1859.990221,1679.567361,1906.091137,1767.550221,2756.603951,2112.257724,2711.201018,1995.408054,1843.84614,1631.604822,2525.087642
ENSMUSG00000001349,NA,1480.841399,2724.187801,719.0236588,2145.384643,1803.042834,2685.104042,3223.812943,3914.749481,2163.907235,1374.971093,2334.875939,1898.66301
ENSMUSG00000001366,NA,590.2579534,729.5141529,1040.619502,637.4881539,710.8489303,773.9492842,550.6289559,444.4520081,436.9157709,259.6017149,374.7098577,750.0319133
ENSMUSG00000001376,NA,536.3461407,494.026581,570.6125481,519.2650617,604.260144,588.6019542,802.0667552,488.7776119,538.5450233,644.7002196,473.4556862,547.2059579
ENSMUSG00000001380,NA,979.050683,865.8244047,797.6276411,987.3312881,1113.240269,1104.613591,874.8415596,904.227198,836.9614814,1161.25543,921.9986545,932.4512575
ENSMUSG00000001383,NA,732.4524262,719.8583629,713.0982143,717.0333693,849.1590304,891.3069327,903.4542601,948.5374929,647.5135018,662.5057995,573.6814275,891.6225734
ENSMUSG00000001403,NA,868.8482966,640.3086871,714.0644084,972.7993737,1247.360169,1514.173362,1005.429114,897.3060219,606.7905761,1100.135642,713.9344211,942.2802132
ENSMUSG00000001415,NA,900.6037708,1097.282806,990.1953673,1010.009764,1122.181986,1034.73778,834.475868,946.1331681,647.284949,1113.00454,879.2306998,798.5769257
ENSMUSG00000001416,NA,2765.799616,2616.529985,2550.544646,2908.502917,3887.329739,4511.570341,4574.409227,5903.267177,2375.00063,3601.974749,2319.519441,4183.670847
ENSMUSG00000001418,NA,1240.561468,1053.40657,1295.073049,1165.777002,937.017926,1520.897136,1204.6632,1550.543103,1428.164626,1216.239836,1285.775009,1226.836277
ENSMUSG00000001419,NA,1025.868184,1098.28854,1603.875434,1242.54698,1178.8271,689.2355822,814.6927966,913.2897336,1397.7824,998.4551445,1552.577519,969.6576082
ENSMUSG00000001420,NA,453.8117997,557.7062825,538.6122912,602.1844773,623.9706429,804.123129,573.3813878,578.7771892,554.3427566,644.2988765,533.0349215,590.1221972
ENSMUSG00000001424,NA,3696.895116,1927.78608,2402.201304,3267.228692,2733.195474,2196.068793,2115.213008,1594.850074,3356.776061,4704.613608,2900.063382,2458.496449
ENSMUSG00000001435,NA,1835.467013,582.4264069,411.9589438,848.0484529,664.3055381,561.474381,729.4774058,833.3242556,1622.458524,1520.991149,1859.718726,650.1357863
ENSMUSG00000001436,NA,248.0095722,250.8357495,305.816108,122.4371063,263.7565382,166.8367501,160.2228765,226.8359621,321.439941,320.3017486,280.3481091,157.6372944
ENSMUSG00000001440,NA,5862.182049,4126.556103,3683.777239,4817.811061,5168.371587,3152.461626,3697.980148,2107.127561,4744.985161,7685.804235,5284.11661,3722.902007
ENSMUSG00000001441,NA,1673.570307,1855.334484,2491.925419,1891.501396,1979.093421,1643.038774,2202.399443,2746.066062,2787.063117,1949.228676,1954.780508,2045.359326
ENSMUSG00000001444,NA,27.56496407,47.59908134,16.86737109,82.15984174,25.47946706,84.6621097,85.23330012,112.1446525,86.31196999,51.14351075,45.55402612,42.88431551
ENSMUSG00000001445,NA,694.0531125,844.3658284,950.0390174,901.2784808,990.3205199,1159.617036,936.3159288,1066.771906,648.3937502,762.0481246,622.9956472,1154.114121
ENSMUSG00000001467,NA,3089.51376,2893.548025,3494.508704,3363.826269,3709.264268,3530.179416,2499.308276,1767.698608,2850.895084,3369.876172,2350.347026,3360.442731
ENSMUSG00000001472,NA,1597.478947,1208.600699,1475.016462,1229.576295,1274.466482,1486.394423,1267.851952,1428.741995,1080.010617,1346.304213,1213.813591,1354.753474
ENSMUSG00000001473,NA,294.9095097,234.287245,131.2082466,288.361966,185.6329134,367.270626,213.6114671,306.8609215,253.6757537,231.9618877,243.8446401,200.6895233
ENSMUSG00000001482,NA,377.1019237,280.9052571,306.9582955,333.0107091,374.9024293,405.0496688,273.4849798,290.5379378,306.0214968,274.067515,326.9626049,246.2711285
ENSMUSG00000001493,NA,76.94522371,58.19529978,27.94142947,69.80836075,49.13017055,107.7983647,85.53919432,91.46063568,81.42523049,97.57961211,128.8672535,85.92151075
ENSMUSG00000001496,NA,2.196671356,4.404635629,33.26675159,5.96675371,7.077827671,0,11.58336048,27.10857097,1.780256291,1.870824787,0,0
ENSMUSG00000001497,NA,0,1.851485589,0,2.649900229,1.642754309,2.440798732,4.326671715,5.042049778,0,0,6.395119624,3.772333468
ENSMUSG00000001504,NA,0,8.897279852,3.724376484,0.233431108,2.062780034,7.690359523,0.252191837,0,5.911504587,0,5.877229083,2.453784023
ENSMUSG00000001506,NA,5779.540759,1606.73104,335.1363925,3058.655795,1522.13435,910.287764,926.7290185,741.9481038,2683.723041,3008.334161,4000.835401,1361.110513
ENSMUSG00000001507,NA,3523.546031,2584.911077,3486.727243,3425.626096,3344.906476,1761.444757,2047.4602,2220.852142,2424.814891,4478.810576,3955.928081,1785.001552
ENSMUSG00000001508,NA,1.402655338,24.57036732,2.183634895,5.047412859,13.89148024,29.73984561,8.561994913,15.52601168,13.65466273,1.13190751,28.4104344,5.052816186
ENSMUSG00000001510,NA,0,2.511616414,1.047217825,0.667264976,0,1.510209474,2.080756166,0,0,1.882620703,1.703725463,0
ENSMUSG00000001517,NA,377.2715191,288.5173848,454.6325706,505.4374898,572.1300438,322.4971998,317.007936,200.5090455,259.2469304,535.2618287,415.302896,284.8112509
ENSMUSG00000001518,NA,138.6486277,152.1606478,216.7548269,135.1200059,124.2885246,169.6817755,131.9125863,140.7070991,135.5535106,186.8516035,139.5316981,116.2451411
ENSMUSG00000001520,NA,0,8.692529441,3.835273694,6.296967826,4.180332948,12.52132569,6.441143576,5.743753651,11.66507442,6.973888178,12.71780583,10.18748839
ENSMUSG00000001521,NA,160.7578525,117.3431256,37.52186072,196.4355455,130.0388732,139.8810202,129.8910487,172.4632329,139.6546411,282.6809074,148.1038564,140.1384904
ENSMUSG00000001524,NA,154.7985303,264.249425,164.083561,345.5252486,355.2907388,449.3336905,286.5858033,369.0348252,213.6976555,413.4895426,162.2391813,164.1316855
ENSMUSG00000001525,NA,7146.39354,4382.0535,3568.847418,6999.270556,6969.502732,7434.508185,6081.814536,6167.426563,5944.732415,9714.081947,6790.278637,6163.454139
ENSMUSG00000001542,NA,626.7301752,710.7390162,1643.9487,729.8176033,715.0088906,624.7358557,794.4448273,537.6885575,730.5964928,522.732995,591.9407415,620.9934103
ENSMUSG00000001552,NA,4497.016049,3582.495862,5829.77847,3984.874894,3390.201756,2729.453405,3899.876758,4559.177564,4572.794297,4642.533876,4534.107774,3096.49768
ENSMUSG00000001555,NA,238.4883243,100.267277,84.18922578,142.8662353,104.144869,119.0258317,113.3591565,76.05105383,165.13773,88.51896725,299.7463328,70.85532416
ENSMUSG00000001558,NA,0,0,0,1.175501868,2.672545046,1.281850952,0,1.395516586,0,0,1.438540171,0.562872759
ENSMUSG00000001566,NA,6.655292325,23.07295612,51.67313481,7.883300051,4.421074501,7.789351734,9.448653686,11.44768463,10.67242622,5.591718904,4.898473467,9.046083942
ENSMUSG00000001569,NA,492.6437809,582.1656152,646.3774816,502.0832646,576.6329661,398.4765969,447.5246599,307.2360252,468.0740258,591.4805888,393.7363733,544.1171882
ENSMUSG00000001576,NA,419.2723094,381.8651982,348.8718875,384.9776485,290.8961172,224.1809006,206.7836656,176.7674711,278.0276381,371.438648,173.8660418,219.2029578
ENSMUSG00000001583,NA,364.4321318,419.9443115,538.9561904,357.3626143,349.7199866,390.9988533,418.1250223,476.782837,373.5806643,348.0086977,286.0217668,339.9640187
ENSMUSG00000001588,NA,62.94626506,115.7178145,79.69840566,222.2311123,102.433302,219.6342113,229.8865647,292.0595963,110.9243656,78.68474601,80.01295707,131.1136617
ENSMUSG00000001604,NA,135.9454301,424.2807691,528.4345076,148.6924249,226.0353041,151.999936,225.1895659,204.6281042,267.1809075,146.6874834,186.7920777,364.2440236
ENSMUSG00000001622,NA,2.380760088,0.721876358,0,0,0,0,1.299561143,2.836604217,0,0,0,0.706454715
ENSMUSG00000001627,NA,948.4464887,949.6114951,4521.568241,982.3359707,1019.002906,1805.881684,1632.115558,2240.994141,581.4307077,617.7410965,635.6483567,1571.062284
ENSMUSG00000001630,NA,1152.275234,1016.76091,427.542225,1146.09233,1115.61816,848.1384169,832.7343294,733.4028578,991.4637823,1360.257451,980.8693177,1014.175792
ENSMUSG00000001632,NA,237.4928526,246.6231674,270.6151408,249.5465403,231.0288563,240.9137977,455.0889235,520.0720077,149.3810988,216.6799084,155.9442134,247.0997853
ENSMUSG00000001642,NA,872.9085545,1231.108389,625.1492861,1003.751107,1068.027296,1447.801184,1738.356199,2265.692735,995.000222,824.7541039,1040.196718,1367.986574
ENSMUSG00000001656,NA,0,0.62912297,0,0,0,0,0,0,0,0,1.700593002,0.677554776
ENSMUSG00000001657,NA,2.558790802,0,88.18178735,0,0,1.415001193,1.437778009,2.77167832,0,0,3.271319596,0.73682124
ENSMUSG00000001661,NA,1.819014326,1.471827967,52.55546224,0,1.710026203,1.796917386,0,3.007218105,0,0,1.324355541,1.051919199
ENSMUSG00000001663,NA,213.6206151,229.4723557,265.1229542,138.4567971,110.6622242,112.2852904,117.7179678,139.2089307,148.6427569,81.35320679,128.0233613,211.3321867
ENSMUSG00000001665,NA,426.8170291,687.3526179,676.4901754,591.0746603,515.4955277,510.5987993,502.2040784,516.7030577,649.0678823,465.0853591,616.9613814,629.2676183
ENSMUSG00000001666,NA,345.1275134,381.3229664,570.0007056,417.025657,403.4618958,973.0846706,602.4288419,967.2780992,417.5905697,347.5299939,325.8239247,757.5937705
ENSMUSG00000001670,NA,654.5548264,357.8245063,147.8261554,418.5194988,769.5133394,444.0526662,302.5007099,202.0645208,289.1024709,505.1112515,474.9444604,225.3943489
ENSMUSG00000001672,NA,727.678456,969.8777226,1732.020312,922.0912587,1156.723455,1417.312374,911.1379825,968.31024,957.7121331,862.5271527,940.520719,1278.932141
ENSMUSG00000001674,NA,780.0988009,708.3712126,485.6218744,696.0616551,771.2249577,646.3691299,716.5628641,717.1793786,459.1960048,933.4606889,494.2182949,678.661173
ENSMUSG00000001687,NA,1049.374578,1171.520794,1488.391862,1147.736191,1009.309685,1753.076031,1603.445515,2003.707565,1318.923226,986.0888008,1005.637852,1492.636106
ENSMUSG00000001700,NA,555.7407321,411.5569099,556.2351036,361.4863215,585.882078,692.555477,613.7667868,742.0610466,247.1620557,346.8199721,443.8833653,552.8530693
ENSMUSG00000001707,NA,290.1561051,315.6284364,204.6428791,247.4034617,400.8160799,469.328141,367.9843264,573.8058448,169.5973468,286.4366995,213.7897438,407.3340489
ENSMUSG00000001729,NA,5511.538127,3996.351535,2033.522783,4373.22137,4750.32171,4507.053938,2451.475705,2299.893868,3260.833433,4935.218822,4105.245145,3722.094732
